Numbering for matrix	Numbering for unique peaks	IIS_I_A_or_U	I_A_M_or_P	final annotation	RI	Win	fData::lineno	fData::query	fData::known	fData::cas	fData::preferred	fData::action	MeKO_05_01_1	MeKO_05_02_1	MeKO_05_04_1	MeKO_05_05_1	MeKO_05_06_1	MeKO_05_07_1	MeKO_05_08_1	MeKO_05_09_1	MeKO_05_10_1	MeKO_05_11_1	MeKO_05_12_1	MeKO_05_15_1	MeKO_05_17_1	MeKO_05_18_1	MeKO_05_20_1	MeKO_05_21_1	MeKO_05_22_1	MeKO_05_23_1	MeKO_05_25_1	MeKO_05_26_1	MeKO_05_27_1	MeKO_05_28_1	MeKO_05_30_1	MeKO_05_31_1	MeKO_05_32_1	MeKO_05_33_1	MeKO_05_35_1	MeKO_05_36_1	MeKO_05_37_1	MeKO_05_38_1	MeKO_05_39_1	MeKO_10_01_1	MeKO_10_02_1	MeKO_10_04_1	MeKO_10_05_1	MeKO_10_06_1	MeKO_10_07_1	MeKO_10_08_1	MeKO_10_09_1	MeKO_10_11_1	MeKO_10_12_1	MeKO_10_13_1	MeKO_10_14_1	MeKO_10_15_1	MeKO_10_17_1	MeKO_10_18_1	MeKO_10_19_1	MeKO_10_20_1	MeKO_10_21_1	MeKO_10_22_1	MeKO_10_23_1	MeKO_10_24_1	MeKO_10_25_1	MeKO_10_26_1	MeKO_10_28_1	MeKO_10_29_1	MeKO_10_30_1	MeKO_10_31_1	MeKO_10_33_1	MeKO_10_35_1	MeKO_10_37_1	MeKO_10_39_1	MeKO_10_40_1	MeKO_10_41_1	MeKO_10_42_1	MeKO_10_43_1	MeKO_10_44_1	MeKO_10_45_1	MeKO_10_46_1	MeKO_10_47_1	MeKO_10_48_1	MeKO_10_49_1	MeKO_10_51_1	MeKO_10_52_1	MeKO_10_53_1	MeKO_10_56_1	MeKO_10_57_1	MeKO_10_58_1	MeKO_10_59_1	MeKO_10_60_1	MeKO_10_61_1	MeKO_10_62_1	MeKO_10_63_1	MeKO_10_65_1	MeKO_10_66_1	MeKO_10_67_1	MeKO_10_69_1	MeKO_10_70_1	MeKO_10_71_1	MeKO_10_72_1	MeKO_10_73_1	MeKO_10_74_1	MeKO_10_75_1	MeKO_10_76_1	MeKO_10_77_1	MeKO_10_78_1	MeKO_10_80_1	MeKO_10_81_1	MeKO_10_82_1	MeKO_10_83_1	MeKO_10_84_1	MeKO_10_85_1	MeKO_10_86_1	MeKO_10_87_1
090917MeKO_05_10_ID208	090917MeKO_05_10_cmb_ID196	U			2498.3	601.83  Win074_C01	197		FALSE	0	0		282508023.370258	437857663.972359	257753623.297957	304831159.93643	301635016.400056	159653012.513033	383307818.845191	239681875.704168	323417404.15909	295982320.950472	235707298.140544	451458708.787402	144368921.623553	140106906.408466	180665492.259674	196346248.914584	156902279.425588	162853214.110166	201860026.471583	162006652.493983	364241265.990285	336273560.680997	395210490.342571	433902709.293405	308397535.243752	345977828.148605	352816383.583169	375788311.146356	332653097.977975	384641243.64814	190362268.739038	164263036.93296	247683455.042779	192102447.059811	191966700.671783	183203364.106501	248069815.942653	271214339.88909	206472761.003453	310933019.10014	382334812.829495	384894569.333537	317087940.375982	303798869.246434	141848379.563558	178154221.634392	153443211.584902	180264217.96434	191229889.591112	212097369.063361	162762189.919902	289551478.04856	304698870.182383	316024042.060653	340902160.7106	300798258.106347	288055421.205845	387696606.375993	323557638.223101	283221464.737064	272051863.804201	387008541.046404	293964021.702022	463587786.998954	554532570.386843	537779859.210791	541187742.7795	385379118.97646	412799696.352067	497468300.125091	506226284.316858	466939574.84091	358624569.101669	431479367.43253	288802608.977236	511053908.270189	401433080.650974	259878400.735492	401615381.763173	383331353.616869	272520571.88811	378774115.691432	362472624.820521	317116707.547693	361801886.437032	392806111.161776	286060370.845908	260599389.483189	292885126.706548	358847791.528211	402908372.862823	332973653.020413	400243074.436879	363885682.027661	343699498.783168	447585155.249692	424794613.6215	278574891.153592	378380990.721362	343201061.328824	244728178.12127	393450257.551879	384215975.392794	430107964.695013
090917MeKO_05_10_ID209	090917MeKO_05_10_cmb_ID197	U			2525.5	606.08  Win075_C01	198		FALSE	0	0		44996897.1589073	93246216.2421538	36088764.9635592	53978837.2750815	60088387.3015495	109396058.812214	84623081.0397529	75910328.4242055	75417266.5773576	81462551.7691005	72195939.3226475	79656811.3641606	76269100.5932019	69393538.0331531	76764241.0678394	91074617.0528259	64252994.2285062	100139142.527352	33492267.8703178	36366552.3687838	59929706.7525929	60090562.6871409	68478627.0396093	136552824.456917	59111835.5445913	90064781.8649189	78603082.3664463	73356442.9175867	78987548.4783245	84782592.9740736	50347208.3262466	69944975.2187833	92191054.2246908	61863394.3041394	47459694.3243671	60843868.2709075	89652918.4699085	73775781.4330378	78578610.4962903	92794664.8398784	87575317.6308111	74605177.5788196	75082543.6517961	76042271.0985777	95685024.1588381	102892648.005794	78258614.8609244	76145121.2648689	83113904.4261612	76913266.6621404	53777168.8021933	107880218.510403	86710068.6493607	91306347.2871681	93237951.6842458	97253481.8049825	100107291.685054	54626662.6992781	88358544.100973	78313798.7655376	92756620.12996	103816545.637375	116937297.90619	114105959.180608	79569499.031969	102141859.917462	113705285.799546	107459014.165482	83378954.8704968	112179463.781618	68867196.3298417	114772664.879257	84203139.2819716	79577394.9053214	61646541.2971759	102768646.73436	113329268.627191	77157557.306983	57926570.3499104	62882052.6565687	73245525.3842995	59996419.1931856	63303900.3582509	83831864.5632325	82773210.0959796	65184277.9944159	81226544.0848297	93779334.3085778	58527783.5124328	74176323.2088379	69277676.5837764	77209921.3983239	85413811.1569542	83455854.3990703	96393788.6486241	74012392.6478203	88391348.1622768	73309067.7044402	62416120.7715355	62862719.6209146	51024846.7909126	68251450.3178736	77428494.9329697	66368184.6157015
090917MeKO_05_10_ID210	090917MeKO_05_10_cmb_ID198	U			2535	607.64  Win075_C02	199		FALSE	0	0		72946713.2667659	36781738.9588131	15202836.8441972	53505636.0699601	21724218.5112428	64882517.377867	19179958.7542862	14497533.4347297	16623988.1835488	8123365.20138041	12058257.9825206	18994250.2559916	20060949.9202559	16234582.2167288	19721740.4908756	29189811.7836299	17121994.2369833	22103372.3647076	9900651.17139794	11166506.0145161	17543732.7846819	15657480.6983868	13356167.5152059	20972512.2464054	14075933.9758644	14783827.7565387	10877708.7134933	17813874.3373176	11633582.4832029	14175974.7449285	5212156.14567516	10146017.0792601	12039458.8150464	12876058.8484022	6156561.85288506	13219866.5686615	7753777.6797779	11089936.1064592	18513755.5421983	11439293.0806381	20952911.2699616	18955774.4947945	41386741.4371207	24951315.2517434	24763825.8172814	68806726.7826179	20706660.2228106	31515183.4027995	25014394.2028333	33046421.1239326	24943427.6971464	29338776.7812843	15415809.4836525	13551791.9493027	12767255.6784651	4452847.39548957	12256147.4641312	31587594.1229416	25591345.1587326	12563062.5194834	9529855.84248547	20026459.1392259	11791104.4504342	2768677.92329888	8630504.07596097	3479279.2818723	2680278.94513123	2243247.8415524	1038755.14916114	6572303.53768732	6537977.96874243	12616307.7417026	6735790.6006911	10765910.3276573	9748202.77807526	8096683.59461598	11827333.7646114	6181755.6659078	137586289.89396	15356965.6523582	8504002.11607329	18720028.8860671	75516676.8324828	12399570.9246397	13680789.0381716	15992308.2357055	11617360.3642065	17699451.1781479	17713401.4016159	23469017.944017	14380270.1424587	7841136.98693877	10815017.1872046	9104279.46260616	18160274.3522003	18834188.1147047	17529984.46692	6195559.39827993	12328198.8616859	11341330.9219489	20560199.6133598	12557153.907802	16850997.9290222	13910282.4178339
090917MeKO_05_10_ID211	090917MeKO_05_10_cmb_ID199	U			2544.5	609.13  Win075_C03	200		FALSE	0	0		65208038.4229586	51815494.8153637	55998198.0958193	56426066.9730947	71152397.7270574	204675105.154832	59608952.5887001	53563253.9085835	55497824.1108589	51381721.5650353	51283134.3858328	72355072.6969778	43481335.5675978	52804348.8627091	44342541.401976	48760448.8231129	55373698.2448854	63118203.1672014	51265737.1989208	38848282.9860047	43789066.7630528	43771252.7851107	67047749.5957048	82457663.1506769	51121977.4312322	79139119.3584606	54709291.2153758	53100373.583942	43786547.6407693	47737789.8465815	51523035.9142625	34727634.4412263	36173953.8719418	39626783.7605248	34192412.5810428	39182966.5793611	41994797.8727142	42815937.6156376	34044620.4116879	47064636.7506164	32535015.3408969	34044536.3370054	41826178.4389418	45915108.0098007	39778491.4325216	34407587.0281184	33438863.5834975	43807332.7010586	35251291.2600026	31543794.4273556	29563741.8592451	35553701.1904762	36953898.0322662	40570779.4567459	35172144.2666225	45337853.8108572	38449814.4575612	44661087.8006975	26511947.0163034	36524567.8648735	35837221.4974318	37637720.6768545	39846408.206307	38729258.6014463	32339625.3565182	35232966.7849092	46485314.6578487	37203577.5241012	53737758.4427802	36234406.9987196	42234135.0950419	32541075.6494666	33177903.2351916	23507160.9970105	27842790.1477856	30693162.9882997	26207920.3671893	36944086.4243895	39832146.9647397	41495577.2361477	45825839.5697789	37227262.822205	50865285.9496224	28927319.7222521	38685042.4759995	31153969.814062	30710290.7389088	31507638.8791597	27845832.8413178	35265380.7444699	27118841.983654	37164304.644007	35867111.7561331	32128373.6826559	28270960.9141444	32710874.6247622	40025833.4040442	30558253.0938028	29036537.4892771	31323555.7763768	37978024.5814795	32156246.7904452	36716746.3597172	30552324.2078388
090917MeKO_05_10_ID213	090917MeKO_05_10_cmb_ID201	U			2576.1	614.05  Win076_C02	202		FALSE	0	0		559188.832877664	9583.96920873331	31827.9760989867	585224.36402007	79886.1618260709	1093.36167397826	3320.85024912786	33602.6853691961	169036.666344143	2171.65713302204	771017.699562122	23697.787802251	725.280767735573	7.40816447288005	35278.8059737013	99819.5914623708	2180.6707057378	7614.03855522806	3976.85868513898	188.444324676399	15171.3679214271	1147.86169421006	49.4166531791182	46602.3055076006	997.407282116172	1830.99984628847	97.6342256060883	611103.212964218	410.409597255582	15822.2397041479	10500.720242484	1121.28778019773	144410.711508666	27445.6979510094	16813.6587314274	11525.2453435583	32977.4482463168	30777.7270035419	52188.2643342063	123535.412045914	69771.6920741869	5483.91518153783	5295.43256973558	10000.6168686951	37191.6111860064	315611.357830644	68462.7344910506	29314.0754016673	21036.7184700076	64564.9201011225	79882.6576939494	40508.8978550436	28.6800317393296	113.835567437282	42164.0431099818	10679.1917353248	18.2661224449441	93142.9590271067	1449.26479023727	379.291389273124	4830.82844851108	15601.6801414165	9.10004788281053	705.076172641053	49.4570444571091	52686.7350947709	2096.59472511692	23254.8907659836	293.852194105807	14445.860678152	247.1623342573	33051.9798807794	8287.67444973217	4772.5380359481	611.008240936304	1327.92875807321	3401.35692689824	6272.84487903727	45425.6643732357	19310.3814227936	3425.20403605954	24415.2357669463	442414.404172355	158.633202357016	1569.32667235258	1617.05525512786	23999.995180089	5438.2141499764	14993.0098033565	37659.8763430728	365.968163879992	5558.97188700794	4936267.3968419	31070.7044654985	269.692762562565	2244.73503753849	91.2745544502682	2162.67927063818	2055.86655545664	491.932220256907	10830.9959874185	3621.7031956528	7649.0259272843	45329.1064327273
090917MeKO_05_10_ID214	090917MeKO_05_10_cmb_ID202	A2		Maltitol (9TMS)	2595.8	617.17  Win077_C01	203	Maltitol (9TMS)	TRUE	585-88-6|97906-38-2	maltitol		405815670.739586	323890841.662539	453961054.162908	449913705.834842	493930692.881363	376379250.417841	492369837.697563	397789026.523061	477585746.35864	424403573.833809	382422520.259886	581152492.607936	565124575.401744	559752523.852244	635828884.576838	679080431.104871	631210052.38012	585450536.204935	443704481.213463	294895549.57271	575484567.679973	585784135.496741	705208531.916695	905353951.393739	727459928.510179	801874058.74128	572588934.00819	644876350.607107	618386840.975516	602812551.590191	325400613.764014	368554940.593119	464481476.020211	442717392.687904	385516666.361554	346032144.149317	308190022.168859	356984820.452648	537982172.925215	493254439.636015	639012020.735397	658667217.711979	630673959.162592	680485291.165538	469037026.826489	578631558.225413	485672926.64912	524209894.521161	736419895.078021	664568455.258706	475111713.292063	641793220.093892	574005839.353849	584197058.58973	559896570.082929	594511464.203583	579773964.037326	464317878.468023	631380200.212572	512063654.820253	652569353.871467	683283970.535782	595550447.630604	557605904.419338	592093559.944218	539085825.266279	562651387.988787	389082079.068415	524731102.803702	523538943.901847	579324693.952258	753193365.153984	568891417.971737	592815508.737661	489187689.246582	692687157.739166	627380092.656893	470559718.423667	472565313.480614	631537665.883153	514041578.284746	610013008.448201	416016929.564933	614126665.846436	674651011.35509	615277098.765701	536917229.586529	600976757.610949	495673446.191817	474961496.195822	604720514.804231	454415478.996624	577437081.559259	536182396.076656	633539863.828394	546190338.610036	645776229.92979	470481719.859621	556723855.369777	647275994.525122	402561352.255209	595752734.476869	579059420.470902	522130762.159898
090917MeKO_05_10_ID217	090917MeKO_05_10_cmb_ID204	M1		M000000_A307002-101_MST_3068_EITTMS_	2609.9	619.46  Win077_C04	205		TRUE	0	0		46739320138.3612	66132900286.8155	19826450097.0427	15308343914.3336	10986943417.5658	12436071062.4136	8186718714.81837	15116339530.4427	14570043514.5903	8107099232.59889	8237552961.33729	12587391279.0495	11954189300.1276	8623269738.74209	8520202275.02487	9919454703.45432	9371227229.49432	11335398052.3574	10211888331.0195	6503201854.80462	21095563996.9328	16795375041.5518	28902347407.7381	44723766563.8552	19046904985.5296	3315460073.52363	52679511362.5401	39220841137.8233	21348489850.1382	22545170643.2456	7263536876.54182	5267288556.79258	11081201292.9849	11180077579.796	4361931081.39552	3678281949.0009	16641468734.832	7027528069.25502	7052536416.31125	17086981589.2953	22629084160.4478	17339446965.3674	10215397550.4269	6821014083.37476	6788463108.87356	21807801642.3518	8084741639.38902	14925311158.9443	29679033431.0372	20127425021.5158	11390291711.0789	26433298305.9456	11588216504.3693	15377137887.5329	10358274723.006	9644427853.93736	10415234039.69	9530212637.62789	29900537853.5783	14903998305.9549	15043454044.3694	19173339230.8446	17768750460.9289	1815979042.11296	18399514292.6968	15972692187.2954	12403242968.6401	3487604502.60998	2361333705.96186	22213913525.426	2352741264.32649	16136636019.15	6715164244.05943	30446328744.1199	4729209439.95417	20722401611.6991	14128964600.4834	5113291788.65628	22097914114.2727	13727881058.3831	7811522319.40609	7815773556.87424	15397513681.8613	17857625686.1755	22691878770.8389	19541073964.4678	13091956723.4129	12706177026.6702	9431966166.26241	14565003021.0753	33973554386.9884	19016952386.0738	28568922972.3394	21010563611.0469	22267541674.3553	25002726929.7395	26656409471.1398	15772686174.0676	26374274226.0265	23528308892.7545	27797989964.4659	23564243946.5014	33770175962.2478	25919173434.548
090917MeKO_05_10_ID218	090917MeKO_05_10_cmb_ID205	U			2644.6	625.2  Win078_C01	206		FALSE	0	0		327.936905147536	22.3454691395264	122.190359153841	331.026329733715	9.51094426162452	26.7550328039238	48.0979567894968	16.2924976411404	3.66551904227954	121.495089017252	46.849074207094	148.727225029262	1.32586396495933	109.738542458898	2.43827938286133	101.337727271613	15.8565499531753	3.73866095240306	56.7531396241125	1737.31239924414	5.80525683906392	145.175622633548	54.3344354293879	10.5611430340479	65.0923350230391	37.7429631598638	4.43064370489379	33.3856814718871	25.7305046206815	20.9660544803119	1646.01970841417	61.4266684891027	11.795406512311	50.0948655769395	91.4841338857618	126.704220955003	29.7440855614657	137.891692932613	292.514189733102	32.8827058326713	8.74839712226654	2.80100036838353	72.5473891750433	97.0712383943194	41.3817992005323	80.5202925343356	103.357144764317	83.6720163071142	160.266904385432	13.7990679252304	193.035663726725	79.8467615224366	17.2518239135358	19.14831380118	7.5037799030909	340.971113092226	2.54698883915988	123.669770771683	85.9772245452946	19.118633003311	570.871464599569	28.1791351927956	0.846401958684372	84.944394683768	7.46725301561209	1658.56766583784	967.63684560001	5.84076660989804	104.913326024036	23.7184905618709	4.08042197958014	30.491770783611	0.874262516698475	0.943097989472922	173.69128976209	1102.01342434842	5.78824983029487	41.2263861866634	12.3010592644485	15.1077311772051	73.5772169363021	90.7323590817932	51.3118910858308	24.7801659253232	68.8238355364396	22.0182436279393	7.15821827623595	16.5646810923535	32.455370960071	16.7678764242744	649.318874332349	26.2909255454817	6.83180954180063	1326.16159856995	51.7736611783351	54.608006572483	34.6646911328819	82.0919838211813	3.27206427800687	196.378718042003	15.9147847275007	86.3520839610877	537.750886590001	43.9614229847368
090917MeKO_05_10_ID219	090917MeKO_05_10_cmb_ID206	U			2659.2	627.56  Win079_C01	207		FALSE	0	0		66655.5722688529	865893.955972069	22982.7517331591	177558.664189083	31521.6385970504	1052969.72216739	775391.245686673	206060.521713962	440827.422144158	340172.535524288	144337.288908442	236944.092647317	186550.439586202	187122.324152186	640581.786774828	540086.207966709	148983.701479867	371847.430516103	65806.3424510202	118729.327228205	311822.682998314	290605.084977207	506902.542368405	2108023.90042195	203385.805789817	363916.468599311	183607.716147331	89053.542519902	26883.3863062975	205086.103097973	105830.675322699	25176.9391010242	128985.789959788	135097.401703245	332017.277645479	4873.82468560632	323820.708139212	22000.6013146143	314826.133234116	133594.228014085	361241.852801924	297219.929069573	775552.885278132	36448.5443556222	309544.346238599	386182.792905312	57790.6031560793	121442.345399385	626744.101568564	146910.997927844	185321.739316837	368465.829322717	430586.627146625	139255.320985152	38066.6006214114	749050.370930798	440963.81097857	241437.289027472	518406.991966438	30743.9951252917	80256.4710779814	659586.728188943	1096723.51409132	75744.5814793888	321604.938433372	793178.250648046	146539.219008281	272501.000194456	1596.77729170261	427253.312715862	563157.616645649	321624.683736133	55284.211530253	384021.988774229	281130.805779995	320850.46611584	71591.5613413494	125412.905690033	82396.2438751282	115495.002274274	18556.0330344061	722401.771603876	703583.965005727	286571.213124904	436389.698770719	358184.93424245	256009.708901972	521963.014468234	129485.477409591	37436.6005723538	881199.649591968	355181.956623511	632525.861009891	186579.739609457	288979.016131284	568893.235531118	810985.866343563	166239.729352032	312030.095859305	8432.04293637072	84064.1483406267	123425.166189884	123786.812543561	410534.502329682
090917MeKO_05_10_ID220	090917MeKO_05_10_cmb_ID207	U			2672.6	629.78  Win079_C02	208		FALSE	0	0		6282734.57126902	12393198.4455836	6032951.33657505	12108912.6384413	778559.237025008	1019325.56350279	1381508.8797424	911086.068030431	635395.792310508	756135.319375058	1781223.1879184	325644.504705655	2764639.92288667	1188469.75647235	3922050.74367048	2000010.56370347	1643718.75385784	1640165.34766217	850517.441610723	1025417.4939159	1064578.99671996	1687555.53096798	1926049.26815686	1530271.62993193	2488698.07562439	211391.822598356	2353356.18282715	4975817.33854037	3750976.0536118	2220305.68783621	631712.975514951	53910.1594477558	290291.545052321	1170337.38809012	19524.9699989961	34712.486438291	420493.468412692	370739.347165967	15418419.8228036	3799263.69399456	4501864.38492227	5006842.6630178	20873225.3898777	7738299.32217823	6016571.20528437	14225828.4469267	6138361.66045721	5139132.71880432	4941914.90463348	5216831.63682088	4728529.4219926	5637075.30538685	5249875.28830447	4248244.8768844	2184917.39750871	2758122.20658723	3711445.25857702	5401317.05731888	3326437.33268364	2253995.91717368	6652124.33371016	3421839.63508388	3506783.11891386	3670733.92970506	2752334.00355062	8777953.93534498	5761330.49204365	8356913.04852089	5274574.53156702	5852425.51581576	2878915.07240295	4195757.43752831	2446416.21484436	4118029.44355143	2978985.59749554	1568807.91051034	3854725.60285239	1020909.87899894	12340034.4831827	2790339.48641513	4967849.44070655	8.69941293868884	20863837.8317769	6306087.8835858	4584504.30580265	2912645.30719581	4625059.84890932	5381058.9515157	5659176.05963048	9721125.74830948	3623395.35343255	1809480.26008341	2272293.98900766	4425208.86453691	3404399.68949495	4120387.28622093	1096733.16239822	1204118.36660434	2143108.02404474	2967915.01683132	2549044.98653782	2981327.29539838	1466035.12168821	1682148.53496396
090917MeKO_05_10_ID221	090917MeKO_05_10_cmb_ID208	U			2688.4	632.44  Win080_C01	209		FALSE	0	0		87671.977598388	607208.471962812	203071.581995709	186313.01016389	390619.071815449	6131786.31646768	1489340.19993773	157480.904509002	37080.681845652	32656.686945167	10386.699075568	191057.083517581	38976.9178418442	48884.24684949	8859.38762118422	25486.8129861196	227327.945217662	3563.08787742217	12205.5460640413	36305.9166535909	117394.50019781	479063.46091903	25477.8019610101	49006.9344279375	550370.138082662	287567.859524098	73404.3164349064	18764.2105285458	14286.8781542539	36220.5147536867	159775.079569459	0	0	363245.281095834	0	0	0	227530.944885416	20.8401783395641	888.955581709617	7099.59554177566	1136.59859503712	92462.1236498302	853.53682931856	382867.550882599	33342.5652433568	164035.718985677	77349.5718927891	82599.5333627499	15802.4276928138	89889.2406038955	857.368612387163	28760.3614998873	212187.979924947	121267.777758814	105852.360140629	2118440.03622219	113483.743889461	8170.73358622387	172359.392900566	155413.640803057	191121.396966234	248856.963926597	2886.47721235361	631.544754292203	79672.4228201183	98784.304479082	31498.3873403686	6867.99756171045	127777.822535745	31850.754225692	1243.03980137654	139093.876359304	43273.6965735935	28478.6384715996	29638.2805534609	55350.2343189826	30497.8082604449	229.587383994664	273501.676233251	228.34765527151	3231.55670467006	13963.920729357	1256.81864668483	85955.266189052	19372.7734895842	1295.67048784131	43286.3505150369	544.304153259214	148749.4592939	1098326.1130943	217461.619430796	82773.1162051211	8537.49757446387	57386.4722309654	558.510205528578	106648.122035409	51581.2027205446	105061.15413811	6514.6394756535	401358.822212004	35890.7993097893	7186.64646708608	16487.0592914257
090917MeKO_05_10_ID222	090917MeKO_05_10_cmb_ID209	U			2693.9	633.3  Win080_C02	210		FALSE	0	0		10296671.5678664	5953744.30295155	25817321.0725004	1558987.6227678	6210702.96658042	68282275.4364929	15984316.4860128	10523349.1577366	12098312.2351648	6467155.79955536	7496693.10130357	2001444.92073216	77886986.0006378	24710164.257091	70038224.8621806	211723234.706594	53636044.9723485	95123908.8207099	38257349.186763	57600161.7017265	109970721.068415	63212999.2324185	281825033.144455	991104343.363054	504132936.606528	225980771.70895	335207728.85603	190716654.988535	417971193.718088	195212627.112269	96171608.5113491	97814459.132433	198899619.019916	226102825.939532	250221425.091169	47054715.7851872	61741195.1857507	105191402.976177	6241611.02917076	354558270.60105	289681194.858953	110338536.635794	50064865.0215529	46113573.0079731	162192994.584968	43924735.2850059	70782842.2462653	172999636.765362	366293268.13303	154785262.310515	106558632.556083	96620352.9639559	40006730.1214405	64302098.1007423	13832629.6598551	36459012.6612952	117226254.611238	123780415.068765	166389641.370124	34573292.9556372	55645360.6307826	49894086.0927031	87961465.2302049	113067631.906621	257815138.870811	169248843.374329	221116325.751432	77012561.936489	82621460.3535327	125606928.287556	174398091.088077	176608633.320533	237219344.231066	310900110.410475	153830564.267255	531269601.550019	347772958.36885	231613016.0645	78575777.701808	540242842.973298	223723584.102223	246447917.060235	101976577.94855	164698984.694687	223627989.304142	224472966.585465	76800362.246708	196791267.609978	121983352.91083	160037514.671624	255681870.043777	250166987.630468	267404787.869064	150986690.257979	289076061.950812	290382994.853061	283722422.627544	208798704.380376	360418087.842177	494489646.789617	420974812.820996	162070562.751701	250290571.023922	259978316.640665
090917MeKO_05_10_ID223	090917MeKO_05_10_cmb_ID210	I		Trehalose, alpha,alpha'-, D- (8TMS)	0	638.02  Win081_C01	211 X_296	Trehalose, alpha,alpha'-, D- (8TMS)	TRUE	6138-23-4|99-20-7	d-trehalose	 COR_OK:HDA	1470674023.01104	807489033.790619	319159817.318026	1495840979.28422	1751379087.07351	1258907550.63089	864528341.712496	446608222.126714	763651348.566698	607615946.230362	444833336.168864	703060339.182426	640157314.224329	823169855.898911	1078508912.33152	864130620.966587	1107093963.04127	971387651.549529	713505237.732288	515697103.418448	923155821.3585	878038180.333525	953947064.663136	824145973.467484	912637118.117524	807624839.529799	929758001.525456	1228123078.10987	977876183.774052	1027695741.04048	725611330.597373	477113299.898354	1056679585.96528	635691369.566729	786439585.924414	223659188.200739	994754461.414245	705081801.37342	1149466268.12841	552344277.74872	830536713.244453	743789132.244006	950161158.47502	1772616779.37056	1031072524.77334	1240661184.66233	747197190.738469	612609516.93094	979028041.12481	824253496.769009	433256358.413906	1132874336.65298	1265242953.03136	1427114473.28381	1197214177.67925	1402618494.03722	1932015319.14976	288985855.316836	1198250932.04491	926288120.604793	543248825.795423	1310326422.31624	1351267666.76714	975680935.00005	1073102013.58289	1151180100.74887	1188155356.62941	797987910.786758	1173757780.03349	863372163.546208	1264804146.67567	1370065159.81242	447468834.041455	577938318.253104	458295984.9641	757473821.657534	971714521.953718	548982871.778469	652380893.901791	679511957.708158	406273941.11703	660299778.373493	551904634.908402	755085806.782842	906152139.346795	676567250.4153	623353332.959086	681033250.020545	471247903.030022	516950592.134142	830884404.171209	552533112.02929	621199293.054588	828075511.837343	711306489.051092	670336243.714762	751589231.222155	586928901.253937	711422114.898081	316915058.989905	351898884.759836	748680353.075443	609138397.602117	894341260.009692
090917MeKO_05_10_ID224	090917MeKO_05_10_cmb_ID211	U			2735.8	640.51  Win082_C01	212		FALSE	0	0		107291725.040913	109366375.652238	171653077.132202	65049243.6321166	69708954.0740169	85179934.5171049	36779269.5153616	23619901.4583738	32043814.9666338	23624809.261975	14981426.044207	63642068.345535	25314711.5909929	22539086.0266898	38790946.981529	42553611.4412649	25847193.9782527	40610248.4030044	25346280.2140999	21974325.688928	43612160.7088134	37525232.7447393	48991312.1295878	82557992.5217666	24383976.0180376	48004923.9269088	39297417.3342014	89639847.9559769	28324450.6449709	45300499.1212149	23509933.6785713	47505.7288847495	481033.755269977	47383.7309240024	63836.2549865091	2570.95216456307	153922.649339385	115674.516808949	23925160.9104597	15338479.5569883	36283363.8662213	21249616.4996467	54242134.6711227	42976327.4395039	63631.9112566207	64786183.0433371	52708.6034867187	50256632.9002383	54637390.1322319	68330708.0504741	22889.8167143501	36174.5738985732	36053540.7972849	36179852.348805	21167310.4882294	40617642.8168998	27169190.6890295	90122800.9537946	41058823.7615732	11192667.2864634	47802404.5868	41540967.8598394	36655623.5456979	25591609.074671	55105645.8471729	40163244.4118946	29341435.6453697	24854677.9115168	39807534.653874	36327373.9211476	35402205.3812538	1460.986922148	29797350.9197027	51548633.243925	31055980.9999215	53684520.6734271	32238684.4170541	18775162.279858	45289933.5253265	34232630.6057705	19050019.143527	24697806.1005003	71567963.8586879	61253433.4610887	49664622.8400319	35683241.1301028	46103851.7185077	31408968.07944	16220209.4344153	20307313.0629569	41769588.7536634	20415314.7958246	34492454.932824	26467068.1198219	22666019.7521548	59227834.564883	32831602.9236642	30398647.1346516	31405214.9667769	23371057.6421798	12073319.0570999	20926616.2058023	24157927.7821704	17880585.3699719
