Numbering for matrix	Numbering for unique peaks	IIS_I_A_or_U	I_A_M_or_P	final annotation	RI	Win	fData::lineno	fData::query	fData::known	fData::cas	fData::preferred	fData::action	MeKO_06_01_1	MeKO_06_02_1	MeKO_06_03_1	MeKO_06_04_1	MeKO_06_05_1	MeKO_06_06_1	MeKO_06_07_1	MeKO_06_08_1	MeKO_06_09_1	MeKO_06_10_1	MeKO_06_11_1	MeKO_06_12_1	MeKO_06_13_1	MeKO_06_14_1	MeKO_06_15_1	MeKO_06_16_1	MeKO_06_17_1	MeKO_06_18_1	MeKO_06_19_1	MeKO_06_20_1	MeKO_06_21_1	MeKO_06_22_1	MeKO_06_23_1	MeKO_06_24_1	MeKO_06_25_1	MeKO_06_26_1	MeKO_06_27_1	MeKO_06_28_1	MeKO_06_29_1	MeKO_06_30_1	MeKO_06_31_1	MeKO_06_32_1	MeKO_06_33_1	MeKO_06_34_1	MeKO_06_35_1	MeKO_06_36_1	MeKO_06_37_1	MeKO_06_38_1	MeKO_06_39_1	MeKO_06_40_1	MeKO_06_41_1	MeKO_06_42_1	MeKO_06_43_1	MeKO_06_44_1	MeKO_06_45_1	MeKO_06_46_1	MeKO_06_47_1	MeKO_06_48_1	MeKO_06_49_1	MeKO_06_50_1	MeKO_06_51_1	MeKO_06_52_1	MeKO_06_53_1	MeKO_06_54_1	MeKO_06_55_1	MeKO_06_56_1	MeKO_06_57_1	MeKO_06_58_1	MeKO_06_59_1	MeKO_06_60_1	MeKO_06_61_1	MeKO_06_62_1	MeKO_06_63_1	MeKO_06_64_1	MeKO_06_65_1	MeKO_06_66_1	MeKO_06_67_1	MeKO_06_68_1	MeKO_06_69_1	MeKO_06_70_1	MeKO_06_71_1	MeKO_06_72_1	MeKO_07_01_1	MeKO_07_02_1	MeKO_07_03_1	MeKO_07_04_1	MeKO_07_05_1	MeKO_07_06_1	MeKO_07_07_1	MeKO_07_08_1	MeKO_07_09_1	MeKO_07_10_1	MeKO_07_11_1	MeKO_07_12_1	MeKO_07_13_1	MeKO_07_14_1	MeKO_07_15_1	MeKO_07_16_1	MeKO_07_17_1	MeKO_07_18_1	MeKO_07_19_1	MeKO_07_20_1	MeKO_07_21_1	MeKO_07_22_1	MeKO_07_23_1	MeKO_07_24_1	MeKO_07_25_1	MeKO_07_26_1	MeKO_07_27_1	MeKO_07_28_1	MeKO_07_29_1	MeKO_07_30_1	MeKO_07_31_1	MeKO_07_32_1	MeKO_07_33_1	MeKO_07_34_1	MeKO_07_35_1	MeKO_07_36_1	MeKO_07_37_1	MeKO_07_38_1	MeKO_07_39_1	MeKO_07_40_1	MeKO_07_41_1	MeKO_07_42_1	MeKO_07_43_1	MeKO_07_44_1	MeKO_07_45_1	MeKO_07_46_1	MeKO_07_47_1	MeKO_07_48_1
091002MeKO_06_07_ID184	091002MeKO_06_07_cmb_ID179	U			2563.1	611.86  Win098_C01	180		FALSE	0	0		131345910.792991	112356901.851644	46553217.5179085	144758519.372043	118594452.997712	67388399.3933971	100752656.235222	102485552.246609	86693179.9638971	26105647.2814509	30163603.8675319	38012814.2760233	92466408.0445938	41675405.7094534	68239377.0612407	65408381.9036347	146260567.874445	139766625.342772	73999440.5575294	109411042.70061	96659861.8012662	111046972.6119	87401612.4128059	177512742.453244	42336893.5197593	120566755.50625	98209987.986047	117324783.646428	124554206.037784	95926010.740164	77585645.4193755	112062505.330167	92398213.1751589	89560591.7097818	97464083.3161596	102574991.550865	94401256.8808428	309882498.58244	105845708.159375	85252467.6070111	35493293.1353575	53484597.7773195	44707572.4309705	21410313.0692986	33926989.5210546	49114142.0254704	16134901.1020834	25626929.5940168	151887270.268156	117415152.737958	102827302.373717	87081275.9469668	100409241.78129	118176194.81511	115431158.882819	38527680.1820115	61652103.0423575	127195601.372167	102695884.743621	102200946.590501	117675693.967104	148180750.712922	155920211.925396	105577657.498396	102502736.21487	110973684.220442	59405032.835735	121620960.307537	160813421.762078	140622506.01587	150845283.229079	78367041.9696031	218799838.396465	210030052.594974	98490572.69744	278123348.280064	146626233.939227	222474252.415865	181440448.550748	47420021.7754318	166877790.609674	118937331.760586	111815679.564056	132741644.11193	78270241.1575701	143330046.022464	64030587.3186118	72103386.2975703	117819700.798413	65385597.1556743	74408765.0908719	56888978.8175173	89441207.4780083	118512217.269046	58569602.4072013	87438160.6310113	92081648.4418378	127283706.898791	79739389.4100779	19151914.1018854	133462740.766797	1923978.33518086	114748486.279139	150894407.096731	91165934.9902041	120258278.458919	87921610.7785052	99209671.3854708	80668667.7242681	76088470.3893206	56381566.0881373	134821600.774864	80891102.4384313	81434053.9634835	155829989.085345	152011500.918092	103593955.327521	72111129.3275023	107216138.715005	172260483.696336
091002MeKO_06_07_ID185	091002MeKO_06_07_cmb_ID180	U			2577.6	614.18  Win098_C02	181		FALSE	0	0		30178.431724816	449075.032675519	16932.907244982	18.7413810143259	17918.1659697793	24903.3666860978	150.152413633651	14.0356171921455	2075.04031784007	65707.623685971	32529.9725334998	1.12168898308273	199.625065545551	198930.280629812	60.3000329300069	241206.287982668	84.6318807529211	2.90474790765293	139.136875850505	4167.53375783074	754.229627619767	16095.8365765927	1997.93493439568	17694.8123416942	475.925791004346	419861.860781554	14913.5762131951	359.314589261567	13.2899621366325	34246.0146996147	22.5441247491513	26.917969732542	55.2960930230945	337.028285719382	3076.87551403707	105287.02038572	101.279623842463	22509.5437888594	5517.60466999951	2141.98131687905	265.920906355931	19847.6626813183	1517.37098457292	2012.41966179243	13635.7320082214	3298.94106933103	9278.64531062254	382.630582304472	3.48441956618761	1589.49909937984	675448.287256801	5051.44503766357	2281.82642468431	8029.70125475644	2939.17043015445	4525.77265744791	18044.3003154814	102.224955569007	123.028183918054	388.824174978803	114.471836056158	414.550587693164	2341.0505211693	557.577166438875	155.64652592777	697.934539338443	270447.078346138	1887.48629368505	3967.78189440684	252.521789399289	79.7980887820071	1331.01285265602	199430.727910438	13.3247959621171	190.367811351806	12418.1518346052	15.5122056030079	57407.4377634648	46.2753386967525	176.480981339278	114033.269771567	11888.9945203847	249.517351437836	149.687270326827	382.953799611833	684.978131911452	1936.97807764778	765558.83801836	21616.6673024234	5.25574717486811	1242.32489126239	39.675020060452	108.649325682587	34.3555114084088	109228.327651756	16147.9902778434	416.409929833511	1658.684133144	25.5367275104967	67.3161735482239	36104.8138669834	1504.53471069715	1133.17721103823	1687.3850025833	255030.936088666	28806.3138744144	8549.57180203519	6761.88328850265	3.40318649404887	5.12124045764769	818.45252245084	246.740602798158	1673.96078320508	2497.39540187815	185.026839267806	20799.7869116639	249.636782651074	38287.7671958479	222.43193501291	65404.0850376487
091002MeKO_06_07_ID186	091002MeKO_06_07_cmb_ID181	U			2597.2	617.33  Win099_C01	182		FALSE	0	0		21140775.7907245	83215324.3387799	33382902.3465521	66339552.0844462	66968930.2610688	41696281.5428429	59403716.3751984	59478783.2816984	109546369.757166	69649366.2241087	86905381.8193677	104193985.607592	113967296.751879	160588524.802084	137155950.503313	101140905.475723	90206797.54506	90588751.4420482	97563557.1293938	70949855.8587194	72717562.8091864	104348309.184769	86027295.2030543	137682741.45091	40986825.4574199	60564155.585327	83581084.1906975	72473243.4132821	93293360.5975309	86606908.1877	80547088.7267377	75179233.1452905	45442223.0332044	80144110.5416715	62673354.6487564	82669871.70785	86619112.1493833	161957173.445772	97357731.5950567	64588734.0320542	49329695.1470576	47230741.9178476	40945223.4208354	30995429.5746115	33759023.9937645	43148072.6316116	17686924.6836378	37073252.5328331	99252003.2620234	102096344.952501	87348338.4952063	83482533.1843679	89861079.3707762	84926298.9140527	103844298.928623	59923471.0188843	37549921.1819421	100544289.809203	77279194.6623153	112023301.942949	90334133.1849256	132175450.565897	111059009.783215	73912340.9522787	113384345.309591	90119761.1682408	68585202.1096318	84006908.684274	87182950.1196592	83192680.995895	99132638.1139517	78462843.1473661	169839305.084748	144749995.896856	108013941.302735	246396031.050212	152659169.228596	99457755.8244963	193440848.462689	45454630.0167306	212420647.657567	143989421.666266	97261484.7630501	119200043.026891	124238793.632985	66235117.4026167	79725817.9879376	92609175.4953263	72229694.2709398	81903937.085815	65033606.4052738	48809786.7007764	13992185.0292801	65373516.843011	25878472.8618722	75123273.7060165	122851100.885174	590252.757393128	87135919.7842904	88951365.2363036	102159402.328408	75893424.5347419	103542853.826106	75868163.8513164	64464646.14748	102904645.108427	72104185.1743005	87656179.6452806	65638032.3838244	46085717.0782782	46378106.0091344	140928399.311913	59612617.8176911	61432017.3105554	109415733.705632	121913856.57661	81541022.380626	76186246.2698846	149744172.059562	116916911.248607
091002MeKO_06_07_ID188	091002MeKO_06_07_cmb_ID183	U			2646.8	625.37  Win101_C01	184		FALSE	0	0		443.937869473738	440.867138061303	168.815906696057	7.19745733210794	90.2788973220761	15.6651083798283	311.495358983374	101.046369428782	309.85338166907	523.207199387079	3.9912289854176	1378.58359420631	205.074100176864	163.864024641621	3.90558492966634	241.008502283471	6.59221660582805	25.3322318320164	0.835673012977623	3.65355178562672	18.2294534677636	29.9513262674307	494.813316643325	1234.29170720614	12.2078271270039	183.598297223906	143.609843961096	77.7238235448956	1299.13707353453	306.894582986295	157.85508148738	1157.05423326435	102.774338444846	519.273697443619	51.3918228565974	105.178935357318	192.02412712681	149.876549732487	42.6757065989049	91.9537157511929	123.734197267123	598.704072397181	529.859549627067	51.5754787015547	70.6954975131727	54.7031875796583	380.586116476864	1815.53777606494	21.6776796243425	422.044023212667	1.38416409021415	158.200906733991	314.921931548828	16.9156533343675	459.943757854559	842.57386100218	466.423276897332	11480.1329112174	52.888220789337	205.887527490399	9.14266461443776	2.07847783987321	33.1060251936685	947.2565921751	2640.68881376244	2.18564693601724	83.0952612510483	11.4095522701824	4.0923270110859	9.12550520695012	1851.15661857891	70.4121709241831	6.00778792149825	39.7041515443686	44.3071003416698	4.99877897644886	43.4235700082975	123.391257338744	864.701374349162	83.3032396883736	611.474802416088	353.401336956852	151.096763411168	1087.59877811603	3.8909199245905	739.987291781922	466.534603678279	354.30811229994	5.12542216976845	49.9652304471289	0.823592094343932	22.4143663584236	0.865253714444535	559.143977869581	234.667223501154	30.9848649673648	73.3024035865544	133.006543107982	236.351723717144	35.5248570917505	183.242320167901	188.95299986489	81.6510928148532	569.13819902186	65.1553855907273	900.108224070366	143.128269323093	3238.02751512492	757.096081762962	79.4863515305694	27.4792199979753	245.700414219432	44.0255546559169	3.9530209266382	531.179803401319	22.0307286399915	231.648489307631	199.330935409969	333.775797721139	41.9304402361032
091002MeKO_06_07_ID189	091002MeKO_06_07_cmb_ID184	U			2661.5	627.79  Win102_C01	185		FALSE	0	0		2130534.57282729	247054.374521658	2153523.76272352	1553302.81424346	54940.4557069419	1272619.16288961	1622311.97203046	1727657.64294105	4083657.908006	2822239.74196045	4907575.31962234	1411821.20219042	1871465.0381595	950525.577279102	463403.166200689	2435240.12614812	9399769.77330645	3423013.51229217	1758931.2487412	1927501.71770036	5638348.64965954	2034299.3639078	1554036.51739342	3639664.95120714	1398783.74492531	3947625.59049058	4796339.39348062	67457.775488148	2573419.38588368	2666774.79079548	1322861.74332584	5626324.16417724	2348208.54494675	5188100.00593273	649761.92588099	1382697.77164564	2706224.1340651	7503384.60533525	3546712.97634323	3708006.20142332	2104488.81891886	3635798.46196506	1436863.57426212	999604.83504025	2788298.60496495	943859.203238506	7128385.92358341	2542759.01732941	2893229.15875727	3694082.64866549	3443639.45374698	3810061.49917967	3675966.39250634	1404080.66348405	114364.561905432	1507881.56773753	342506.608094594	847159.813865136	4577171.70433304	1579050.45019886	6863419.28471081	3963632.43619933	2535488.86243228	2539892.81604897	2308842.36681015	3148385.86014238	77552.8819745836	2759123.27438769	3501421.79651475	147644.04036059	198745.541637663	1884411.97959656	5495080.44282751	1284218.43661407	165893.857404692	5635963.1280957	3190568.97654041	139169.559969326	1867987.2019984	2366688.96470157	1593245.25436406	7412932.78479021	5587212.22384282	6190357.56813913	2898884.37573395	3916372.626584	3698302.60530502	5819021.75850599	3321570.80445178	1553521.03690279	2201947.38139793	1363580.57712055	1587368.40479835	3448489.30503884	1557416.44812663	1280397.60178812	2361313.23964504	3053.04331119407	2695398.44447538	51433.6172218406	3180457.47522998	14735.1161549666	3281994.29325633	472056.375635743	2910755.28748	5879945.61222632	3184207.01493441	928541.068578417	6550627.69393678	3237475.22791732	1707945.95159519	5936464.72985548	7122599.62036388	3649683.02168096	10585868.2655625	3320767.05019318	1746587.97342025	3389551.5115657	2682255.39708658	1486080.1068593
091002MeKO_06_07_ID190	091002MeKO_06_07_cmb_ID185	U			2676.1	630.22  Win102_C02	186		FALSE	0	0		1221251.18124585	4502035.33480507	908173.65105767	2607468.96042827	2917477.61047358	1621029.74426277	2086715.97422761	2731435.10671097	1759643.51843656	1033565.91921733	1479103.26976343	1308261.13301139	729734.4398869	9050719.07669671	907614.082861812	4998827.44397034	4448216.91431306	6343361.62876129	5405534.6600966	3788379.30075139	2922381.26105884	3785454.56115211	4507252.79260996	8605069.0218885	2448439.70600392	2983962.37319893	3619107.42904102	2716096.63691978	2844196.73883897	3942048.34665879	4257157.75439251	3452448.58324593	2564452.56804242	3071696.9585231	6593995.96702919	3475379.71953503	6104526.86312113	5836946.75283737	5881532.50224088	1571720.5266343	1583245.03017711	2313511.00610647	393083.025401268	910761.854572763	995787.238127815	2184439.42136927	650487.465328447	3899950.25689389	2269144.67241795	7804445.32844969	1553216.17194773	2130899.03940547	2689054.23295256	2069326.70460273	2116762.9634614	3826479.03636593	5518241.84524746	4016108.24195377	3653863.85166247	5874453.79941143	3062112.31635559	1238683.14439854	1624442.65119284	2729871.46534489	4568225.51379712	1158587.87017706	10578493.8914837	3855656.3947404	2391566.67430847	3472472.84203133	1763873.66507982	1778868.09709479	14775996.0833929	2991796.93555458	4696183.81788908	1868199.61060566	2401742.1879238	2308020.50513143	1547551.23229904	149182.466217681	2685383.61310919	3651632.99872201	4198855.73752748	2311369.21537133	3827899.84468989	1798871.2351694	693257.288454259	11835892.2627929	4115082.43067214	5275155.43096135	2525358.12892383	2579573.80050293	2108655.23814574	2661906.5647975	5468099.25646201	5039706.22740535	3428493.88138188	20.7237514152736	3732718.173166	2058323.79566521	5020611.87869453	2494775.6234882	3029315.73453078	3061545.10614025	9368390.41349274	3076306.22921419	4003946.44327453	2891190.43188852	1920753.93250356	21361129.4911221	1320678.12293424	2934487.74253182	1033971.21537822	4507149.88600598	2216924.9318314	3043966.91264991	2449161.70825309	1265963.39425905	2689102.18269443	9127861.67524122
091002MeKO_06_07_ID192	091002MeKO_06_07_cmb_ID187	U			2696.3	633.54  Win103_C02	188		FALSE	0	0		98777623.2577368	88455069.0649682	31081691.1793898	62742229.6675541	22896150.2114695	47336137.4713502	73821708.5562819	45315966.4596028	51567750.3132435	35653911.9790606	51000733.1883488	43869796.6011055	47650806.9684315	1678802.08299669	63233413.9852908	24021313.8631526	171294200.254123	144875703.553614	182057660.20983	229860665.026477	120883044.881937	183233985.894198	269379979.212481	309384744.881866	163010338.139168	124882796.169501	141269617.173853	150953826.235444	144137444.434479	178420849.76093	284117953.020404	291719217.315015	366286299.067559	93155107.0718881	220609985.496332	166355394.209732	206225930.072411	569810138.21778	320229373.938826	453962338.471041	121233104.199979	113803491.018582	201907353.665053	139962343.3779	134958259.151642	111093206.422765	86324405.5182146	125529736.629707	313023613.898825	709708580.269152	191516699.037789	225513544.255638	153864295.164567	116041731.826319	115667161.314957	146884934.499344	90878218.8034948	133236527.117556	166756113.268485	171428649.696939	234515657.70007	415675078.66461	478799729.89142	361550812.533581	149999431.171553	262351267.466533	136420074.469218	340697785.907939	98196195.1864752	121888824.197301	347162544.280678	293605020.589434	13932029.6206026	11108913.6916272	1250991.62975304	21078620.9485187	3396322.74204022	7277437.75746551	4851189.45153811	1939475.13008215	66830864.3070715	208856075.14163	117766475.081137	127082520.327657	134226844.20403	86124535.5041174	66243760.4490169	86744466.486177	112737015.823835	132438841.644713	147778495.251749	102487075.230568	319260682.633884	160489340.888861	217418334.826472	138708137.606952	184473273.487544	166409355.875817	153321558.664501	158287514.889293	110529831.760306	93104066.295486	258531074.911267	162148222.565851	125351722.946375	220090474.221792	148528328.216601	172288549.775187	199641520.796902	102663035.787274	165364686.592928	259541708.2442	309588561.435362	405044107.224587	758399118.380492	798318042.015286	324914802.348102	408822793.586893	367990158.59045	603037822.322608
091002MeKO_06_07_ID193	091002MeKO_06_07_cmb_ID188	I		Trehalose, alpha,alpha'-, D- (8TMS)	0	638.18  Win104_C01	189 X_263	Trehalose, alpha,alpha'-, D- (8TMS)	TRUE	6138-23-4|99-20-7	d-trehalose	 COR_OK:HDA	238939476.959251	237247327.524555	55017653.3715803	362215479.115491	179766963.232135	70473237.7274294	164948093.864274	193844959.946502	206964944.450702	130453032.177976	114837826.0957	42999111.1403595	181067006.780985	127061148.779391	143040922.814497	111885024.771179	212977235.875662	136254311.336334	174710619.627818	114673641.65767	139533724.776118	208593844.084066	92421728.2934612	270952149.531316	31959232.3822252	134515212.704987	136368676.834529	246898421.056964	165052533.351	165782176.684979	67268713.3201623	205272685.962094	176675670.37406	96219854.1375097	220128050.921042	122581263.847813	155628865.465842	288575791.616494	175446059.337136	108016309.418625	74192564.9034003	91766252.1248642	76398447.0615694	16901580.7285487	51781348.0785422	78489151.7259683	71010331.4066008	61027262.6421804	160669049.399524	178271102.433895	110060174.571707	100403691.306502	89292549.3039659	109646045.960369	223912694.714403	44162301.2460013	45178190.2520497	160595288.747135	125689299.045375	175639904.700592	152025554.530623	192843673.75717	162405797.779422	93434937.1842281	143235346.649048	150284770.786441	30576.694465023	124539992.709122	155030614.675364	158307989.487464	207158860.179255	105876392.762825	306997385.80676	150339512.064634	45334295.2244342	189573777.412723	229959852.496047	249136742.45949	241606496.458989	57845863.8226613	192928193.979557	304316937.884605	127314247.019116	149149639.492042	212345.950845643	41709.3713661978	34725935.1669072	246852877.86114	106948750.834749	212041922.286974	28552047.1759339	41370925.1284986	74139426.1210395	82115913.3689128	58643834.1403898	83735186.3715172	220318457.314576	300005859.226082	187119264.216544	4545249.70623284	195335261.573508	3337815.73982561	221158166.418258	34295.383085553	59248419.7517309	153941243.755088	107009855.782438	252827338.329252	153250860.897379	102997261.132533	49532718.783219	160463615.980421	100881690.619879	15309952.1525829	171032362.523195	118050258.478623	91972416.442926	65955582.03784	156366423.751811	136622157.864944
091002MeKO_06_07_ID194	091002MeKO_06_07_cmb_ID189	I		Maltose, D- (1MEOX) (8TMS)	0	641.87  Win105_C01	190 X_187	Maltose, D- (1MEOX) (8TMS)	TRUE	4482-75-1|69-79-4|6363-53-7	d-maltose	 COR_OK:PC1	964.735683249668	4875.63057330392	22220.1260031464	1951.58808738964	221.660432807632	38851.9668001124	835.910417542777	3663.90311614849	7502.14155828888	214881.298998489	200545.535719936	19010.8608609344	38368.4032278487	43027.0825695085	189042.312485739	11150.8322631121	1572.85977295471	95.0872417048776	3363.90839043655	1091.302910301	4696.45061170589	1433.68314866246	1015.29422268999	7658249.84284526	93036.7033110318	711.433473816971	750.560128193362	3110.81538908709	29.2354095971383	16832.7117557422	1618.9343463939	26186.776435593	18470.1054394658	3730.66474565068	9288.12662896205	1040.15198522136	1423.849408691	4188.69478016455	502.016939992705	2324.73798510733	3955.7161460921	2032.23171223062	11688.5944431804	3608.7407170815	22806.4068539452	4246.77864464202	33554.7567806064	5035.03769401907	5090.92412887775	1408.97204287086	30214.634548861	4963.06070046591	6834.82367886074	1932.77735883882	31790.5374193595	597.666423411481	13436.2860284809	79285.1135676121	20978.7979919012	803.937352551355	14987.9959220814	1487.76536877378	5134.77081739831	14797.278270314	3262.27316612684	12410.5867386212	2467.39545400008	23011.3462911327	3290.36160722423	114100.828589374	187590.336442228	1919.46566285927	2201.0592930443	1842.5115966007	1785.90725491733	12625.1998387759	2892.94276010579	1050.22749696038	2698.00606571765	11348.8465735922	1628.39697400971	45756281.3181051	1250.46068963121	9139.00275037332	558.459375606447	35373121.1468466	868.003313404336	138.97685867217	19476.3072459464	918.834165267485	5444.93007759155	8450.67233360227	112.10546163274	1452.96576937807	26887.9321748921	4514.81438015908	7885.65148693413	4321.81033160642	3678.68497847292	576.100144383844	90452.098960251	7813.68851712449	4340.10316764407	866.385974394497	18832.4870551517	1850.16585104419	541.69785803229	6114.56735780006	3317.22098785339	39630360.7513689	236.53377019073	3842.96989045897	4474.87553446732	554.731852041478	3962905.23888034	2939.88637244333	0	18467.510541208	6488.99209562173	7370.70317974015
091002MeKO_06_07_ID195	091002MeKO_06_07_cmb_ID190	U			2759.5	644.49  Win106_C01	191		FALSE	0	0		4304.40736901234	559740.880391457	54251.038214698	633326.102765294	36244.7109271406	73584.8716320163	80580.5890087956	542139.103412959	324848.44356173	1052338.50850632	75346.0873651576	771889.301421152	927760.489271913	1012994.53182685	995196.005648749	1809789.33391333	952134.574642325	770832.599226762	299193.342342013	21215.4214927201	535999.558516778	1120362.74115639	954964.048049826	228509.638714394	227042.128985055	245020.06429226	453844.512316915	575344.065399436	834655.254984349	235565.072379048	656503.811261501	10828.4866929789	1102767.30944354	1376297.40496974	903148.834850878	385923.469890365	92888.3828662836	127253.134469849	252210.121347632	293953.942318306	33931.2488455452	333568.56030639	351425.437489495	51440.6213550999	245596.941576317	247037.634273948	0	490171.032493501	389294.385128023	264032.360954468	964025.863554211	160553.266171466	359960.624782169	156303.10855193	619458.651857712	372053.526741699	489255.977677313	455568.73858768	321671.115693584	542186.581265135	185634.915263049	399875.440216074	1423492.04731251	574547.189098468	428864.551517928	2049763.3165112	1177996.44350165	67417.903336929	1250816.32688804	584082.884343437	50517.7718545095	366870.898522508	378327.071685918	859223.655412751	318426.201406986	45396.5227486067	560750.165189929	187779.018806065	169478.789633991	322355.572447769	967504.458015976	2835.63497757114	435389.674211428	639649.117476624	1611576.2737697	3511.10484919368	529180.15464858	275783.848050307	335700.222326923	441579.32731123	331907.319697047	172923.050086565	759949.749975935	406255.506933466	99472.1499438741	298241.782340479	644138.021434239	0	336350.390525608	326568.198840201	503719.06672487	1776209.4631764	206604.83866162	457299.368778834	9891.6058358881	545790.062635728	90177.7871459691	362209.621889301	800113.554252564	2191173.97530979	183845.828589359	100553.308616883	662665.103973872	414326.934184057	591443.406946143	140662.036421672	180800.298444788	401103.643487821	689428.145986744	618187.023920967
091002MeKO_06_07_ID196	091002MeKO_06_07_cmb_ID191	U			2771	646.45  Win106_C02	192		FALSE	0	0		191.554972187917	50.9547140303927	11116.6684577699	12.4143039980283	25.9089315128915	2538.03839821082	0	112.592980565993	279.991810938901	0	165.069518717346	198.29123819382	2795.51588866186	405.750151788027	82.590447039915	726.726283664778	33.539483348307	1010.94739316649	883.491165635074	24.1100012763651	1491.18368048441	413.79837672192	7.28109073012321	195.123380618086	9995.18769605284	444.135428530741	19.6378829272273	4.95885657276376	60.2966429440057	700.078887549438	2877.5017388746	3755.73031006594	39.1074031905525	1.25374109199905	1006.12187775031	30.8137544518836	825.00881030276	1423.21692104001	315.870425994584	1.39615143292189	396.716787289282	4151.44878808583	3762.27704111768	1019.423478014	77.9720654820599	12.5711703441636	0	25.1515736982816	3.175381449827	0	554.332782459232	604.424361692862	0	1097.04907237353	982.242658291971	852.192297846708	613.880985355686	345.729082751464	22.1274309588032	391.313781675518	114.295389876796	162.906643369347	2071.18969978116	324.891176957722	2817.18457819282	0	6156.38639856233	25.0480297169315	3731.77451478628	131.369414989357	593.409830562306	0	0	0	869.414553036613	9751.20323222338	741.469778017612	1813.68433038455	271.183996450034	646.761758181476	73.709254315267	2360.06102751388	281.176862743293	15.1827258329328	878.557806583917	22.8686660120692	39.9978091709289	17.64584320364	535.642259379797	18.1855859421249	6851.65327183415	5.42576352551924	1607.08103048384	109.546213068277	95.9487595996147	125.974556051124	1187.68409030911	210.659773256866	3991.10475266737	2971.73311615778	42.3355649498923	113.062882864326	737.122598413466	106.394614289354	101.599458005875	478.839212089418	1152.54305687588	5.13711954722536	2427.46844908156	0	225.312234089558	551.938804495114	141.500545154023	126.304440581387	5.81340616929136	9971.10695015363	58.2940196774153	20.8143231279957	73.4184583797567	9.73868060332964
091002MeKO_06_07_ID197	091002MeKO_06_07_cmb_ID192	U			2786.4	649.21  Win106_C03	193		FALSE	0	0		484829.566460769	773332.259388477	1368539.47280454	251264.494554996	207868.501729023	1375659.96176911	784191.405339619	329798.030534294	638239.513950865	1066237.65147143	551994.257104837	1309827.68967896	896597.66317106	723607.309209483	722859.106278152	1144648.92803258	2172251.68665465	1026217.42939257	1032057.10870319	869257.782523539	815593.220867666	867742.988560121	1402226.90685954	1159280.38996102	1533322.20932278	903303.965801081	565507.361585765	229801.986314763	595515.437914714	180645.580811981	911488.658767695	908333.154316134	376750.300713657	528572.206560407	98141.601403881	1433760.32212689	780300.103417272	1166858.44053731	298256.896808801	640494.325965609	586045.882047929	443679.220586628	497303.303794601	1058927.13327339	486565.978193109	271268.893834121	1496102.39371905	525966.736222384	1039742.54425349	536118.494600464	870463.609786064	1158533.5942653	953107.052454211	251828.307964925	201412.370491801	566282.521607474	2378790.46506982	779869.766504385	602483.067252802	484289.758054745	761881.304505579	621729.921433703	839407.021643124	286218.36457191	963380.499285603	383099.639962409	496123.983645528	581797.93942301	388813.860846911	799976.956147936	261893.439055111	633092.671452756	1393538.15568959	474000.565027642	286447.274499617	2009322.07729661	427169.679244875	188423.390577367	444311.951564729	1690003.30960165	468778.394797455	1272796.28466109	396270.040694862	613114.81929282	209249.53133364	233.78578648065	1081918.63731802	871963.447357471	811508.362135276	527387.719121758	847600.703288271	862284.13332026	665663.994495264	727565.768127727	1035750.23988032	625885.226793903	889520.127083267	0.930176763829324	951138.146217955	174390.69172378	916431.442430374	6899.60623628495	546800.488837488	486056.611055762	1045892.20053062	1295096.61439074	490640.615173862	269126.538686109	932668.430795747	35981.5558745822	1722346.43735941	1185067.07549758	707603.878723159	1400331.05702885	1525543.82899883	999074.427915053	407810.135431347	997821.06199668	692832.704850175	862863.407679704
