Numbering for matrix	Numbering for unique peaks	IIS_I_A_or_U	I_A_M_or_P	final annotation	RI	Win	fData::lineno	fData::query	fData::known	fData::cas	fData::preferred	fData::action	MeKO_01_01_1	MeKO_01_02_1	MeKO_01_03_1	MeKO_01_04_1	MeKO_01_05_1	MeKO_01_06_1	MeKO_01_07_1	MeKO_01_08_1	MeKO_01_09_1	MeKO_01_10_1	MeKO_01_11_1	MeKO_01_12_1	MeKO_01_13_1	MeKO_01_14_1	MeKO_01_15_1	MeKO_01_16_1	MeKO_01_17_1	MeKO_01_18_1	MeKO_01_19_1	MeKO_01_20_1	MeKO_01_21_1	MeKO_01_22_1	MeKO_01_23_1	MeKO_01_24_1	MeKO_01_25_1	MeKO_01_26_1	MeKO_01_27_1	MeKO_01_28_1	MeKO_01_29_1	MeKO_01_30_1	MeKO_01_31_1	MeKO_01_32_1	MeKO_01_33_1	MeKO_01_34_1	MeKO_01_35_1	MeKO_01_36_1	MeKO_01_37_1	MeKO_01_38_1	MeKO_01_39_1	MeKO_01_40_1	MeKO_01_41_1	MeKO_01_42_1	MeKO_01_43_1	MeKO_01_44_1	MeKO_01_45_1	MeKO_09_02_1	MeKO_09_03_1	MeKO_09_04_1	MeKO_09_05_1	MeKO_09_06_1	MeKO_09_07_1	MeKO_09_08_1	MeKO_09_09_1	MeKO_09_10_1	MeKO_09_11_1	MeKO_09_12_1	MeKO_09_13_1	MeKO_09_14_1	MeKO_09_15_1	MeKO_09_16_1	MeKO_09_17_1	MeKO_09_18_1	MeKO_09_19_1	MeKO_09_20_1	MeKO_09_21_1	MeKO_09_22_1	MeKO_09_23_1	MeKO_09_24_1	MeKO_09_25_1	MeKO_09_26_1	MeKO_09_27_1	MeKO_09_28_1	MeKO_09_29_1	MeKO_09_30_1	MeKO_09_31_1	MeKO_09_32_1	MeKO_09_33_1	MeKO_09_34_1	MeKO_09_35_1	MeKO_09_36_1	MeKO_09_37_1	MeKO_09_38_1	MeKO_09_39_1	MeKO_09_40_1	MeKO_09_41_1	MeKO_09_42_1	MeKO_09_43_1	MeKO_09_44_1	MeKO_09_45_1	MeKO_09_46_1	MeKO_09_47_1	MeKO_09_48_1	MeKO_09_49_1	MeKO_09_50_1	MeKO_09_51_1	MeKO_09_52_1	MeKO_09_53_1	MeKO_09_54_1	MeKO_09_55_1	MeKO_09_56_1	MeKO_09_57_1	MeKO_09_58_1	MeKO_09_59_1	MeKO_09_60_1	MeKO_09_61_1	MeKO_09_62_1	MeKO_09_63_1	MeKO_09_64_1	MeKO_09_65_1	MeKO_09_66_1	MeKO_09_67_1	MeKO_09_68_1	MeKO_09_69_1	MeKO_09_70_1	MeKO_09_71_1	MeKO_09_72_1
090827_MeKO_01_09_ID232	090827_MeKO_01_09_cmb_ID225	U			3073.5	707.41  Win114_C01	226		FALSE	0	0		78761.2752351211	11159.0349855743	1278.12623952283	92906.2511751343	3619.9629060574	90.3522528890637	61987.1729646107	90339.8993870987	106014.815410272	68174.6861959925	234600.733930514	52010.6486593545	59959.8099688824	21688.2823788446	5632.99124063377	54854.8782401699	63260.5646980992	7293.20632114932	150559.899028228	398.83983914397	61816.0188506069	2495.99129537506	10327.2079647766	29334.5010767173	4470.36515066447	58.2850752089361	859.477586266753	10899.6231133867	14770.899552202	56866.1121490746	391.663024705044	72214.6448326858	48479.4027745451	40176.6401260908	33129.2643835223	4928.48867143811	363.557491719792	29698.3068662346	10242.6367388637	8355.36750317122	16259.2646161887	4180.35607195045	234.183600646159	9831.3042444935	49616.7698107283	29587.803195602	62600.1706799993	21364.5790310529	8013.18770488122	96138.1095498181	27901.2338168117	245081.693355817	1093.5690487832	76280.162806468	151151.302886844	65524.9907343578	42944.3645056055	14233.7317241419	6711.60022592684	21400.9323136634	11270.3312108651	39237.3784488981	25905.8175793015	28231.3970552909	7075.85174933877	77336.6870871292	67439.5238452509	22941.466043599	12013.727697499	48588.3147719962	83640.6452433207	13725.5664707193	47375.6590657979	25258.2706109375	22332.3010886362	100224.928736275	16156.7723697943	1114.85036957557	7020.74674494058	4111.28965727536	32.5702764430081	8352.02511355669	93918.9072337535	3099.15740018867	43688.4587930317	20714.6694537116	42037.723171413	31539.8209888899	8940.09115440437	208530.49989944	9863.72453542739	121.285338994047	779544.005939098	120472.521503742	62875.2694673285	13501.3569222157	33537.9073709613	29129.5543585914	8216.8773479905	36940.7734600113	106370.959316226	8158.34119997369	162453.623258612	1096.97056525831	5850.50749432786	13232.6248701228	4703.46552064283	186563.590005228	8458.89217045795	15954.7258736739	42791.187317928	13947.9137044089	41000.3825704555	63099.4196951961	18724.3128697503	8399.60230940491
090827_MeKO_01_09_ID233	090827_MeKO_01_09_cmb_ID226	U			3078.2	708.53  Win114_C02	227		FALSE	0	0		44817858.2150402	31886687.4341688	15249875.6504832	55903656.795737	28335854.9583222	10304267.6840863	20683149.4448538	20571486.8349367	14288155.2898811	11920435.0584656	29292354.655951	41645181.6371378	11278082.8900171	11863167.3500764	124066006.825696	103218368.99851	147501060.77761	91796909.4099918	91995436.3620124	145807566.410074	53435819.0423499	99589253.9969995	31516011.9545973	37438311.3618475	29295107.8119764	39041035.3840228	36152266.9682658	42447952.7956589	19744385.0783928	22507906.1555484	31529244.8823994	32142359.78074	20504395.8010518	26975258.3162175	51129851.852026	34691376.5096216	55024968.9059362	52949816.9624151	24026160.4384239	31882498.5022438	25078317.1352573	36487157.9213119	33391404.9014155	28044161.2717908	43017247.945582	101196483.273524	78621212.5361765	55918314.9172192	29853789.0639691	96812517.7860411	72009850.0638064	93371162.5854794	68529447.3671488	58937967.3934776	79157932.5157631	48283432.6073352	130284582.123245	157293947.982548	151514034.191424	86641685.5942852	73029292.555012	59072193.5183867	7522.41938789085	50919765.8143184	67587156.8454568	131192514.728605	57704587.2217647	71809791.0517415	42573606.4771221	64008674.7142151	24399433.4466116	45072057.0484284	37583978.1505396	64384635.1446015	35755903.2501569	48232060.982141	54692770.3014452	63428391.0091577	42533677.0089828	31424611.904614	77780983.2005734	53660517.557234	58204214.194108	55135717.0350132	51631730.5222361	32276553.1234697	35118396.360243	29800885.1734366	49307090.1115323	35135096.8993377	34293567.9621182	22853248.9085809	37580368.6485655	41217258.0873191	38991984.2184579	32200621.2076504	29197068.6157321	46927852.8647948	33240794.8408312	32589580.3386815	26385271.5196743	54400752.7111582	43328918.9400475	26154355.652549	21859567.0841445	53141162.1781748	27993469.9678752	45217777.0404809	150002421.019835	18686510.4564326	38646018.8793794	36904548.9368049	54982446.8948389	47558067.5659336	12381158.5915558	23977976.3192563
090827_MeKO_01_09_ID234	090827_MeKO_01_09_cmb_ID227	U			3110	716.3  Win115_C01	228		FALSE	0	0		136013860.978108	244922870.589771	191325009.001677	1464877521.26377	65433601.7112176	72536712.9993796	148913794.766025	96700599.984153	93257840.2178656	175799298.48639	214618349.426238	320667569.079965	77316387.6392309	112155996.343838	1546513038.37133	1405057389.6077	1467983876.71718	1598492266.13513	1371721367.82126	1167315215.57415	1128139321.13941	1115018752.70748	351918177.091975	112480958.03749	187410078.955846	87811947.4802011	298415967.370688	203804664.951774	199958158.610794	133836202.680352	204934480.652259	192304363.901605	191954487.927694	104771355.766724	183912867.68111	7537295.74087078	215175784.989336	110929758.257944	48785899.7867634	142462863.009398	144334922.73857	3204532.3916066	269873269.05358	203227365.085503	145767199.114125	586720740.469409	256929356.415687	144943783.053066	202203665.834682	488594845.100824	590186799.042636	400321629.641855	263700173.212423	433553484.938695	170076214.963991	127182150.380685	394096967.947295	322967050.075118	190325153.120937	127229943.773887	373752374.703671	661699264.111527	134804171.883904	553264845.381772	419591683.179564	406518888.266074	797336104.815165	580779229.218983	61607681.3053951	145935932.893491	68436736.134109	150935573.448337	289013988.241215	470280213.665729	290759896.653875	202390402.567783	138727290.526346	364814475.09308	360026407.741397	163093568.629666	169679320.415697	134776679.074028	80002620.1741938	269964473.125457	0	263381340.177765	260172097.160217	244763755.877851	699351072.852677	347578100.684809	262553518.474836	431122642.877611	660585814.833784	208738252.371084	341961400.152142	224563666.501364	259838331.710384	419174623.692201	1519667895.94564	1472292918.53142	336448169.183009	448765282.785624	238424871.523409	121575976.091439	72914631.2420039	164823192.111005	63694524.2567907	458535150.058134	211292911.354298	172924829.646361	356580925.50594	343739247.689435	64667890.0944904	280840588.924827	219955960.520783	87312127.9765508
090827_MeKO_01_09_ID235	090827_MeKO_01_09_cmb_ID228	U			3113.7	717.3  Win115_C02	229		FALSE	0	0		24651721.0911829	27816444.4648065	9809159.66567844	129299100.790413	18000380.9449262	2921802.15439224	9233212.30559861	893813.477815207	1981358.28435745	5233884.85745423	17705751.5476556	13908582.8997374	9945253.28925722	7010329.62087269	38539322.1499526	191695252.058224	118233818.569028	66953921.428312	131421579.55595	43778469.0427459	46654226.9607449	66515802.8008606	3718161.55192172	2445788.72344797	24773423.7876897	10476059.4935612	27655398.8910871	15509899.9224819	1515210.11384971	1035745.45805706	12924663.0386412	15562569.1139366	419293.619297428	11835400.484942	4185663.2383412	14642896.0460813	8007984.64361781	6631762.05212345	11512686.4869848	16052024.1762125	18033923.9290684	15254627.5767275	4066757.23333875	28674600.351976	14920317.5553363	42246534.6056096	11026321.9339261	12018481.7370528	9054227.00475216	7452227.34082147	66198204.6737072	12492689.0036583	15160680.3700249	30256891.3791122	20562473.86208	11222389.207422	36486560.1167314	14375306.9367976	11706724.2024271	22609712.0545604	8166468.89941004	14233655.3392994	61948204.1337378	16734464.292107	32162809.1498453	115817414.907223	62978684.3302648	11816520.3341564	32170969.4822791	32439885.9071322	4941912.05811787	24236089.149654	7296513.23904001	7584452.24446004	23299248.7250755	6136946.14485883	7687181.45002668	38583076.2310571	2346360.34702256	11791519.6880473	12443577.099742	6114368.44042038	6818090.31035435	26584639.1924963	2574674.25920036	21424405.2119148	17113722.2513365	7751798.26738908	67968432.477605	47355924.2511244	31052383.6791238	5481173.93246307	82496798.1860103	21259425.5497623	14175176.7520402	16046885.3537195	90528279.3294145	38309751.4646236	74753017.2275899	55562366.3921169	19656667.008138	9921482.62560863	12856106.0190165	4152006.42407342	7991742.94594823	34757682.3348115	1838385.63556749	11896988.500903	18446032.143131	19605897.2186141	8515384.05333046	6391111.30270151	7842605.97522757	18203677.971253	27647050.040036	23197579.5867268
090827_MeKO_01_09_ID236	090827_MeKO_01_09_cmb_ID229	I		Tocopherol, alpha- (1TMS)	3155.5	728.45  Win117_C01	230	Tocopherol, alpha- (1TMS)	TRUE	59-02-9|2733-26-8|2074-53-5|10191-41-0	alpha-tocopherol		8802803.9470427	11895565.6136253	11910914.4682556	9088014.74672282	16909692.6239159	13618580.1746236	13372821.9376893	15438488.2914681	14357984.6658823	18356709.6399931	22647618.1027534	22828418.7633051	18973696.188902	22848711.9632096	44188159.4511641	46380828.7297063	51904702.5544457	58282624.4563679	38761816.6395027	42627988.3261713	50370347.5895095	37186424.5287187	22868100.6103999	19112016.298826	16920486.7318522	27189798.295044	15647528.4604507	24904059.6312005	22244829.6232165	27547511.1952992	17033965.6630281	16499568.6215938	12993105.1096975	21245090.3781415	20634568.333184	15779163.0275183	26141805.2356025	28387529.1525805	29055781.821114	16161301.322066	30526232.4016463	14452478.2327769	16777979.7810249	35376197.4149052	18398841.0205502	8432124.51913174	14711689.9623706	5293429.98650479	6930804.44865038	8607460.08121753	0	12239577.6266093	11016098.5812783	18487766.6540903	18449457.6974965	9648972.70208241	9627037.15957101	13560920.6498039	10075578.5481681	9640205.93088336	11340290.3767518	6040570.66292255	11808668.8450608	17040182.9019555	11951170.118001	16596480.538929	14001657.9296412	10281979.2970399	18987724.1525647	13985302.1122325	19461891.7461518	10630273.7750575	8669205.43350769	6372198.69151794	8140311.79336512	7102736.88737396	5052918.89224213	5700016.22052437	9120893.26356072	8913264.23233667	8593843.4016808	15038419.2004439	6947292.76558869	12483723.852528	7025161.54738921	11256211.64392	6507370.37383828	7546806.10342404	10932510.3013296	4668923.9209138	7105164.21427886	5697957.57913884	36572595.5680336	0	34524758.8880657	18735733.9190482	16411771.6488796	24237343.1932258	40779069.1217078	30268868.8199664	13157741.6206526	12369945.3204985	8300079.10479434	14584524.0574152	6322959.33302022	14856426.8815952	8458792.70684781	18712762.8799589	17333867.6702994	6761706.27344662	14105462.1899339	17847642.3315819	16291752.8954558	11905701.3470698	18590822.6503422	20540937.6915879
090827_MeKO_01_09_ID237	090827_MeKO_01_09_cmb_ID230	U			3176.4	734.07  Win118_C01	231		FALSE	0	0		292981.472094504	164175.321593511	461613.299065633	415325.530999086	452265.044244062	633734.51106819	888708.519473034	276139.533267822	1381803.76616636	237425.270200975	1687183.65437268	165870.178685249	269024.316339389	591578.587425501	1401796.61430536	458540.731225004	778652.543277966	106456.444890417	336627.571801661	596319.647800358	739126.363272214	518109.869441817	753172.853695588	82847.1317607602	172660.721389265	189067.657052366	76469.521697029	158990.122254489	7618.38592826891	215601.63839005	273853.140641184	1297787.34215876	99147.2236525205	216664.060607904	426486.963967465	2370.7579388914	42779.304331067	107860.793743873	810954.514618617	225830.276968529	814678.221921172	0	259574.936884626	80266.5165247433	262474.139428284	100796.848047815	67568.1368959032	373968.106238333	124232.391088026	76741.6120763022	16936.935418259	21055.9456115841	157690.968141979	194628.193271375	102874.580165398	1124.59585851005	16821.042102115	65718.6942942042	37933.7390002221	103162.64288275	89420.1423726974	491.363693676388	189537.557839057	7477.12016118297	416252.066565563	191967.566851721	350147.328197815	262018.257395642	433933.312190633	129986.506546317	579826.370450789	230737.97147345	202036.649620624	337444.079627208	115766.920681431	281825.545569175	193565.320001433	229543.62368909	148923.03221301	197186.404447241	171605.156804745	90227.9954319145	25495.5560380581	1309996.70053214	19938.3253462817	143535.175808496	311423.886395489	103781.425883116	304240.869943769	135412.026756299	179205.501209894	37849.0858277115	5060404.09240646	2818776.98696726	3595901.28670725	1922589.37083722	1652087.98727408	464373.728665871	3168406.52330686	4351655.97768559	690192.338973559	163765.408668695	107253.950864424	93956.3637784722	6054.76900743871	88909.19009501	54001.9879164845	472363.361356847	0	23656.2726027032	423482.020436374	416368.64638018	19790.2040006102	28738.3786094709	661556.225667584	132057.190369257
090827_MeKO_01_09_ID239	090827_MeKO_01_09_cmb_ID232	U			3220.1	746.71  Win121_C01	233		FALSE	0	0		29563480.480935	15997482.3460729	19794777.9089431	22011428.699642	21912957.9826276	105952797.806821	24181309.3954241	73424731.8753685	49142591.4132361	23365842.6153853	26026090.9529016	20409498.5965387	18833910.0634982	71654718.4997704	16383374.5173858	8077181.05854702	21431245.0706229	17366433.6250245	3799887.64049659	7945967.80336189	18597416.3285412	15569652.8611977	31232467.9941441	6698523.43878146	34713223.4523708	68313055.385594	13450668.5424118	17804728.3965562	20164873.6733875	30390159.4764933	5098006.97629732	9652591.65160057	10924896.5290747	8368805.86691801	14043192.6989108	9345356.45656493	9954515.26307812	4071426.91940599	15095550.3963383	11463835.3912248	50603611.1986307	24563297.891293	11575271.4217809	5327049.53845278	4753878.45153614	9587982.53055129	12315916.0551281	7759847.97605985	7629336.91014631	11135266.4548962	8629721.19009914	16715681.0084132	4056952.19265424	50410528.8569441	10270917.486442	10585906.739988	7178012.68574285	13375877.6676599	4762329.60821587	3088378.16707846	11592625.3449398	4412219.26043276	12111078.50409	14497323.2142213	10571082.7041209	12895251.866434	9850307.49207186	10960295.8940407	9194853.40789122	9819068.27477103	39014232.3511574	9159333.60324832	7973799.1518843	8464985.25421083	14271856.2720644	5843431.33684534	10021402.0523621	17218297.8529195	9293203.96349731	6199441.07170797	10616255.6416291	6422553.73129373	5202024.17483516	20064033.8363944	4881342.63562069	13683184.8488451	15353815.1501367	9650026.00750628	19200490.0227796	6231721.45222437	11328643.2690262	12068830.8904817	58474333.1212274	43393292.107395	43052305.2969178	43817697.6568739	40450128.5295881	40967714.4596241	102698844.32556	56631350.9981384	5801372.07869271	5443640.03897503	8518578.67720765	17052539.6371155	2425101.96427519	10483977.7920044	9770182.9615323	7344093.45479655	21758035.2750611	6909814.37091721	15246371.6230956	13495904.6610176	5833078.36391959	15673595.1181838	16092243.3715665	6479945.78924145
090827_MeKO_01_09_ID240	090827_MeKO_01_09_cmb_ID233	U			3238.1	752.26  Win122_C01	234		FALSE	0	0		1925.9488356731	280.324762668857	181.765901324181	2775.05435104108	98.9932260935994	4729.92898556468	0.509738065803658	69.134776817261	0.499293637666901	20172.8821509937	0.612650478350228	16.4768302601612	220.128721181329	41.8302895744036	20.1490103818169	2254.28220314159	63.1942977611546	1674.47526112203	33.4059118459896	27.916805641054	43.3428937579032	13.7823637019454	3.1918906476437	121.235804227023	2052.72255020615	4027.76337159462	40.2554765324321	93.9649549999918	48.8401955003984	9.30868478293874	0.950358604219424	16.729336811292	0	2.79058418634264	6353.23524813351	9707.49408175733	35.1749110475413	44.7473222707366	130.857451687401	2933.42336352044	8075.79624734337	40.771535425885	10.9533708742953	894.643213621743	603.73657075645	23813.0094472549	25756.1959456823	12206.9056267311	2174.47526479397	23.7465360557786	1.76286621166402	326.954977477271	4.27583178871582	8686.89040682176	24.9528867333987	34.752650371914	1.19322246348619	215.771520425002	7.37888573018004	29.2260713724453	1105.21633214051	3.2278654806824	1.15909002420368	26.1252615767994	10.8647975193166	220.802035987022	24457.0292872154	4521.28958465513	2254.54889223058	221.984672033825	9187.01505756054	720.627264800941	3.55030488542836	17.0494535370729	27.9554927814379	212.632367855685	23622.0667684008	12671.7164323327	916.729243827536	2.51823566871463	2.99572152614111	451.822245502198	10568.8022612697	19150.8603311736	1123.72672456559	83.8354762407534	3.56897067518707	1004.00434939009	22.8485190255705	195.564116168756	15.98727170213	22.1446027969676	0.551553168985584	6.7340099252473	118.908760733091	2.12682337851813	13.8161575529734	336.541036373759	60.0025350743266	13.8150267981534	15.3712741004371	20.240317667787	154.059254306885	31.0245504884357	1770.25043189645	163.079817162931	1424.41372491569	0.937138149670525	32.3940357898205	91.5255926420761	905.299248555249	932.849146918875	254.14533524146	30.9464988727789	1497.92736824167	10.2935082708068
090827_MeKO_01_09_ID241	090827_MeKO_01_09_cmb_ID234	U			3245.8	754.68  Win122_C02	235		FALSE	0	0		1734601.60541074	4781018.36609923	866510.973789399	7861769.29165754	1172674.46565491	4013459.34790892	2054074.04863058	6543904.20907479	4889559.67481004	1000222.39374396	2923916.60785715	329973.454291175	1132330.05583223	6603400.71390131	545300.784070194	960880.709560873	613300.382772643	307917.730525648	489855.433178341	278519.107870054	558441.248204095	1155612.01533083	2806249.85017544	1553043.46889926	899245.591611791	312205.125301385	466683.496689913	3636806.03543508	98865.74547849	321786.14991283	923637.662416193	1935035.71695098	662847.285633244	377093.992466612	4703567.06057687	479250.348800832	74887.256298362	2041105.47539295	2612260.80750612	453704.269021076	3106476.57220677	131300.307092802	1264217.07212043	47630.1922547319	1441954.7391429	507897.360746665	274247.379277485	1061125.64028176	2998411.14836986	158329.521002805	232591.747683771	330374.357710316	1513706.84403954	9117349.45184855	1177424.81367028	1249549.20667544	519651.604280053	573013.616249266	1228905.47744934	858780.511977327	1274326.72877268	1048135.04837232	306633.108293671	770271.993638692	1457764.17549516	690071.191315974	267536.98819992	1340262.13515344	1932221.60967383	1322591.6414515	6322677.20001769	1765398.08812029	394344.993955509	1627635.12343553	351038.102702022	569362.068845569	1003992.32445812	2546969.78043958	1000589.22920503	780476.25555352	1608179.82123333	108005.97256436	657208.409880304	2622110.72659911	1674402.13875664	2112674.56300788	8554980.4069019	4512204.18181409	2714574.73378941	2324089.52249722	8331803.8118806	1243473.96719557	1621129.25227689	1204378.63614037	2510670.07422946	735880.587185132	4067691.50104108	3169615.18692967	539780.97073918	1860852.65506123	2280722.4287488	346915.217607376	812198.195276659	714160.288290366	923055.15967293	608600.818082994	1269872.35102916	1182939.38250078	3307146.8904009	306401.593829246	2498437.21413813	1028485.82450178	1219972.91152472	1438742.49917934	2292669.21334259	252189.212533741
090827_MeKO_01_09_ID242	090827_MeKO_01_09_cmb_ID235	U			3281	765.74  Win124_C01	236		FALSE	0	0		72.8908040193411	15.4881399692646	743.972414019797	368.405538056136	87.9118616696661	724.664759949669	1320.93203872583	6391.43914361655	0.890318290160735	50.4357915135297	3046.82538351302	2581.00772251391	1101.30786516205	2032.05979312167	828.041201280145	193.168803200432	5428.98144089994	2782.12219736319	15.4738650344759	188.825925695076	2943.48482756525	3070.58976632111	445.87565176977	1617.70858943893	35.8557718427918	41.9855086689844	102.565067331245	1740.47424758364	35.0858639478836	193.648262686148	233.406353735756	304.36211166225	11.7518066655584	1515.24398835947	422.740011654856	1249.40631215781	845.361149421929	1727.31550807947	1099.02032440494	153.508262587179	220.608102618119	65.2281151066231	465.512861908647	370.957711243171	4.55587038543446	588.244009583188	139.103681209537	567.824767023233	161.418468764868	9.30489902483038	453.47867347424	263.91859642833	72.6847719934188	1918.74878039227	413.566735595015	252.448695449494	19.2011648218201	330.1829939985	107.005738841439	100.257283723949	29.3245237483414	48.8385390229003	205.941143854782	117.103637092214	2004.05599127555	182.651741837856	1613.56576077494	292.20155204331	8.37360370395352	977.28260226578	5.03525763993585	3.9292828843257	67.142930913758	519.45352992609	3.09676411834823	3874.83946392522	473.489961895081	67.0939547417617	3585.83019735446	7721.87673107058	14.352994815305	3598.98750912946	2171.40495089217	635.990073264399	778.017085180822	80.5350811196802	111.647127031457	817.384025766386	170.99006790145	240.599546648883	15.0415096845161	594.879943190612	420.872670925703	15.2640826822215	699.974325799728	401.288244433836	1944.27553035861	2732.87880157875	1666.20900994811	2.94383285227915	1824.30298503949	278.335864075689	5392.07596445109	764.117935294581	4.59960622784464	604.124260709481	132.613128631451	798.021485743616	9839.5841136787	1137.17318765136	306.481262714254	5880.64930472458	431.829838587083	257.962011147678	2.54563982532396	103.505949431537
090827_MeKO_01_09_ID243	090827_MeKO_01_09_cmb_ID236	U			3294.5	769.85  Win125_C01	237		FALSE	0	0		1842214.70948245	110668.228109298	1767175.87015817	497551.057361102	1167725.50478263	96514.0895696454	63811.0308016946	1765021.76947214	5981.98620601433	704381.331956446	1597161.38400021	497544.458360605	246896.506971526	3873190.85913075	263824.555996845	622320.024017406	824375.194466875	1302.13221465977	93698.9301406863	216739.153040557	1990183.93563148	1202783.0055645	531.178133193048	536652.631430134	1438662.89449139	328759.948334904	289882.546941172	623075.696107459	508947.2528464	114730.784197033	3473.55944556531	352170.673759358	1484591.63688762	469283.284721298	1167962.6620123	4935.66781340784	405700.55912101	6131.82110236985	480409.713126639	699465.325161248	314642.771684651	202705.766199737	2143034.47885127	21407.9728496684	461287.914842827	13293.2405071819	1355581.43099205	195269.485635952	979453.657235453	1628898.80055271	363057.99522081	299585.184681427	128685.225621872	23251.8604168337	935454.556329233	227714.594367498	1862261.05752086	8375.10924032219	1246731.94301341	60087.3434984186	2189933.21428593	15053.7556742027	128181.141417042	131830.916739626	453208.470907698	894301.284591662	270303.093171093	51358.353779014	628832.225044354	787702.112072058	3153.57824800771	613945.647773657	11277.4237400501	715965.66545092	3964.61134941536	44301.2035253007	1222028.51069127	548953.46455259	191284.413443501	619179.451612984	2682979.67732163	448210.500799535	64444.3484486737	1435713.2895266	80362.0546908864	8057.72427981255	131965.805042278	44058.0061208982	1591108.5703116	52829.0425501371	1062.57381422563	670.217680785872	20666.5710570144	4486703.95516498	2979642.14192287	1241763.22524245	2864167.87191761	1455650.39541091	1483379.55572638	1148074.41223048	1051505.77265408	393265.766144713	44655.1249575712	1291382.84893822	1348507.18741034	1530254.35673817	435787.141825747	639605.664580281	1490830.9984541	5042.7569102961	38042.6016357918	31859.3984792234	738456.508699034	223576.892349684	305649.285541446	18168.7162848466
090827_MeKO_01_09_ID244	090827_MeKO_01_09_cmb_ID237	U			3299.3	771.38  Win125_C02	238		FALSE	0	0		30537608.9583606	58550482.4096879	51505016.3420413	88109084.5536857	35142393.8204047	16676884.6451105	216320190.629533	73342412.8400774	167837033.962034	116375765.073285	209325517.83356	209428689.35229	63489847.3455818	124416465.486468	124761774.04712	58844981.8232449	108593543.27556	46137430.7677595	97337745.2729481	39962334.1048862	76279717.8774108	45652188.6356702	63057589.9961914	18868019.4309201	26559155.040707	59438426.5475176	15150535.2908878	60996226.477176	15519633.5927707	41535562.0440045	95590980.5865956	30715568.2040533	36913823.5668547	20219005.997123	5140742.94592063	112929350.7625	33746722.9260101	29247433.4030839	98256024.8030823	42079029.5016105	46422649.0509584	6141054.21365209	44250362.3129588	174986621.561472	36713223.9367681	40900270.8315007	72771072.9688929	8586976.49537124	45776754.3948979	70667887.3441816	108288880.081705	27361282.1556092	85591333.3200554	39075752.488707	109538166.366448	86013676.5375849	84330276.7453237	48653878.1728133	30899008.1932562	24702402.2285115	28699966.4759899	26138089.406007	33944488.8697637	74611712.4807804	69712623.0652891	34364419.6339228	43021605.805313	75910925.3213719	26500396.3674892	30391343.5912649	75717904.2172705	59017260.7108229	3743589.80593526	85376851.4349089	102318569.65828	52512788.1976019	59449051.9395972	62164004.7669558	107064484.340951	122780587.944896	16244464.5412549	78219489.648744	27999095.1901849	103528186.68151	2209148.98697465	52471613.7430526	72027988.4367744	151327755.118246	85004482.9056867	27075794.9830929	57021295.2739056	43067694.33474	100933661.902611	16522175.9338079	55321756.5050887	71046155.2204183	14841727.2819826	38321330.7060708	91717493.6677486	104844327.248588	42156913.7138556	32348780.5053901	43317148.4622713	63098647.1158422	29347501.3858064	46004458.651945	49325248.4100931	78741711.3494822	1553188.5342456	45996107.1103347	68271187.6525156	86927215.6675106	97934544.5147354	76977897.5169481	66141286.997409	79545972.0409297
090827_MeKO_01_09_ID245	090827_MeKO_01_09_cmb_ID238	U			3315.3	776.36  Win126_C01	239		FALSE	0	0		12.5589349492808	47.9674842183255	8.47023149764415	8.38331029360966	4.71524909666409	339.692809357938	38.8216660529725	11.5250554349479	7.46351373735926	9669.55825302199	977.980510196238	4.7409184794664	839.515285757684	16.1185860993246	120.411053167346	4355.04285723728	1660.1348442887	50.3534689873296	634.202668613836	712.500058710108	9.71063397391953	161.124725774528	1.12192013816465	6806.85683675696	12.7707005597434	13779.1515942179	9208.11044547881	1703.8346452177	93.4943576682796	59.7484478613222	49.9604229430239	254.779850913929	5.88871528995613	4455.1601297777	13.344493807822	23.2103370405765	161.322721638455	2765.17196983219	0.826576148862046	796.06058069737	241.632477080018	123.636701291928	4489.24064482793	1299.08177498009	15928.2434407362	755.601315394304	48511.5544600492	22.2530319167382	115.047852796343	1.12491079960705	1572.22906815683	24.1885889220759	78.6319125074046	0.902335248393244	24.0410320876755	16.1420194789446	453.445960149583	118.867308432772	1023.5593309506	42.218352397767	2355.00598837745	4.80524100535399	7.24468697677785	52938.9950813676	310.45815532291	1142.9334207857	2.75516293748535	1.0374664943765	11160.1888406961	22.226718047277	109.95657781196	580.840199143776	125.898817228104	180.944147147645	27356.1922532435	9.22515537750311	318.673057081399	0.94422243139985	16240.0509761883	1.95644970913582	127.003064436963	1326.62515905987	51.284526419548	5.06504383995547	12833.3292387	2.75421511696466	4556.65918964287	231.921203341242	3843.58562305858	8336.99295928302	4714.00597195663	3.28984512981061	470.130198822107	41.0803648739446	65.7270737181762	25056.7607850913	22331.586847085	23594.2452670793	5.2141385196321	98.721525401556	6.75800037932826	205.858464410861	2369.36047495203	5.55889677880397	1802.38632570935	9574.53825230596	9184.30104100655	2717.22293362049	16.1981354136906	97.9811812253561	0.986073345746485	1715.29706838163	30.1932372441736	17344.4648950483	2022.59021007343	628.178180981634
