Numbering for matrix	Numbering for unique peaks	IIS_I_A_or_U	I_A_M_or_P	final annotation	RI	Win	fData::lineno	fData::query	fData::known	fData::cas	fData::preferred	fData::action	MeKO_08_01_1	MeKO_08_02_1	MeKO_08_03_1	MeKO_08_04_1	MeKO_08_05_1	MeKO_08_06_1	MeKO_08_07_1	MeKO_08_08_1	MeKO_08_09_1	MeKO_08_10_1	MeKO_08_11_1	MeKO_08_12_1	MeKO_08_13_1	MeKO_08_14_1	MeKO_08_15_1	MeKO_08_16_1	MeKO_08_17_1	MeKO_08_18_1	MeKO_08_19_1	MeKO_08_20_1	MeKO_08_21_1	MeKO_08_22_1	MeKO_08_23_1	MeKO_08_24_1	MeKO_08_25_1	MeKO_08_26_1	MeKO_08_27_1	MeKO_08_28_1	MeKO_08_29_1	MeKO_08_30_1	MeKO_08_31_1	MeKO_08_32_1	MeKO_08_33_1	MeKO_08_34_1	MeKO_08_35_1	MeKO_08_36_1	MeKO_08_37_1	MeKO_08_38_1	MeKO_08_39_1	MeKO_08_40_1	MeKO_08_41_1	MeKO_08_42_1	MeKO_08_43_1	MeKO_08_44_1	MeKO_08_45_1	MeKO_08_46_1	MeKO_08_47_1	MeKO_08_48_1	MeKO_11_01_1	MeKO_11_02_1	MeKO_11_03_1	MeKO_11_04_1	MeKO_11_05_1	MeKO_11_06_1	MeKO_11_07_1	MeKO_11_08_1	MeKO_11_09_1	MeKO_11_10_1	MeKO_11_11_1	MeKO_11_12_1	MeKO_11_13_1	MeKO_11_14_1	MeKO_11_15_1	MeKO_11_16_1	MeKO_11_17_1	MeKO_11_18_1	MeKO_11_19_1	MeKO_11_20_1	MeKO_11_21_1	MeKO_11_22_1	MeKO_11_23_1	MeKO_11_24_1	MeKO_11_25_1	MeKO_11_26_1	MeKO_11_27_1	MeKO_11_28_1	MeKO_11_29_1	MeKO_11_30_1	MeKO_11_31_1	MeKO_11_32_1	MeKO_11_33_1	MeKO_11_34_1	MeKO_11_35_1	MeKO_11_36_1	MeKO_11_37_1	MeKO_11_38_1	MeKO_11_39_1	MeKO_11_40_1	MeKO_11_41_1	MeKO_11_42_1	MeKO_11_43_1	MeKO_11_44_1	MeKO_11_45_1	MeKO_11_46_1	MeKO_11_47_1	MeKO_11_48_1	MeKO_12_01_1	MeKO_12_02_1	MeKO_12_03_1	MeKO_12_04_1	MeKO_12_05_1	MeKO_12_06_1	MeKO_12_07_1	MeKO_12_08_1	MeKO_12_09_1	MeKO_12_10_1	MeKO_12_11_1	MeKO_12_12_1	MeKO_12_13_1	MeKO_12_14_1	MeKO_12_15_1	MeKO_12_16_1	MeKO_12_17_1	MeKO_12_18_1	MeKO_12_19_1	MeKO_12_20_1	MeKO_12_21_1	MeKO_12_22_1	MeKO_12_23_1	MeKO_12_24_1	MeKO_12_25_1	MeKO_12_26_1	MeKO_12_27_1	MeKO_12_28_1	MeKO_12_29_1	MeKO_12_30_1	MeKO_12_31_1	MeKO_12_32_1	MeKO_12_33_1	MeKO_12_34_1	MeKO_12_35_1	MeKO_12_36_1	MeKO_12_37_1	MeKO_12_38_1	MeKO_12_39_1
091008MeKO_08_11_12_ID146	091008MeKO_08_11_12_cmb_ID134	I		Galacturonic acid, D- (1MEOX) (5TMS)	0	501.17  Win075_C01	135 X_138	Galacturonic acid, D- (1MEOX) (5TMS)	TRUE	14982-50-4|91510-62-2|685-73-4	d-galacturonic acid	 COR_OK:PC1	23542529524.2756	23758062444.1999	22949666766.2497	24517059842.9438	19609259664.2534	25818017994.8824	25682129088.1553	23454706567.071	13061009482.4347	15081311530.8854	17940493971.6607	17882762703.9303	19741006249.088	19108640786.9594	22015087482.7896	20910731284.5105	28747169383.1691	22763025375.7852	30239202219.5798	23935746745.4422	35908660360.1228	29015525251.4287	31721368572.3013	24568323426.04	20894910936.1515	25165840020.4985	26268064522.929	25310405879.253	25611400728.9393	27285356369.1729	29064735646.1943	29687358724.9037	30311016278.2221	35037286211.0034	36278852194.2154	30932956684.68	38190230632.893	40111434741.7611	25504367238.2775	36287083013.2282	42257157118.2116	45927315726.2513	46171805232.3535	41732127467.4857	49490134425.9081	42742578462.9123	47220334441.7263	22871616568.1975	40334024236.371	47636213366.1249	43084423550.5286	41117663495.4122	37532638329.1809	44392891122.9838	42522996060.1375	42879472796.3725	28084295122.9763	33090783059.3109	22950021869.4888	21308073260.5629	21617181201.6676	21227743886.0026	21846014708.578	23230130626.6461	28120490970.607	26128225849.2964	23555963599.1457	22189002159.4237	32120967858.0458	35241790125.7624	31877105663.5699	34149152403.7069	33513623494.9099	35160035394.4499	30992419322.9427	26198997412.7812	31448508058.9164	23079181692.205	37376062762.5286	36492892004.0752	57631861663.8167	39896808962.2114	48066148901.3035	38338858887.0013	45299980385.157	45883559332.8724	31347427908.6743	38825535695.1816	52635397902.4002	49168281402.6588	50932611365.7806	44694289430.4319	51782228225.9036	48106291561.8852	46395006373.1436	43799883826.6846	27875756611.4744	25793425659.434	30928509797.8057	31152344775.0666	25520415284.2936	25973411555.3049	20833538712.6378	27247979503.2191	7507419541.4675	9193745095.84466	11399494577.1319	13815610803.3995	15536252806.9425	11955991931.4981	12096325737.0264	13889855783.4842	37760804535.8554	60476602952.6624	41445982195.8867	50096585699.0746	45839755336.3171	49458815625.1764	63934555157.4775	64388266977.9982	36222758723.6677	38519309236.4748	34115226994.0842	33117150120.2437	34780569844.2362	33909360007.024	41773344269.8517	52538610581.5062	42460144880.0357	39899384253.3491	43370256484.3364	42587380283.9515	46420233821.5511	48787502302.229	48132574403.4619
091008MeKO_08_11_12_ID147	091008MeKO_08_11_12_cmb_ID135	I		Tyrosine, L- (3TMS)	0	502.46  Win075_C02	136 X_279	Tyrosine, L- (3TMS)	TRUE	556-03-6|556-02-5|55520-40-6|51220-73-6|7536-83-6|60-18-4|7415-19-2	l-tyrosine	 COR_OK:HDA	94783717.473534	74856629.5560264	86951198.0896274	46810218.5348691	62075502.7640127	64923710.8669671	88335611.8065511	148675740.05447	20487371.2220565	41266928.3542624	27768418.2939944	25710397.6639129	26762061.7374252	34969119.1207767	37346137.533226	45920812.8305593	61475869.2269555	90327312.7331161	71358036.1889943	59701967.411176	82716642.4332066	62881448.4951872	75605364.9652219	59671492.1067544	77289818.1453446	86177734.5114775	82204271.683603	125171632.768811	103581719.728504	152556739.022028	128402235.130524	137086722.53665	47026104.3053146	55846488.5870923	55796612.9326242	72140124.8941015	70379819.2845278	70927503.5698433	88331369.9786571	46616600.6211372	64308734.395404	46395345.4098206	49737136.5759314	69434297.367092	60137136.5536154	56463512.7464086	69550744.7123028	72105009.5977135	34435325.088385	41224150.2258226	46895268.6648652	47721106.6735786	42534132.3434956	55136943.6783568	44140024.0113028	70068265.3601193	45235600.467228	55947140.1660163	57780423.4992307	63291246.7304821	50976934.4841583	41215078.4321607	53417212.8038135	66855861.3947398	45512922.0465782	66055617.2690364	59286618.0119873	34552725.1633602	47246563.0461231	62821805.748933	49609698.4219179	61434982.6072124	94388557.0406457	92700485.5601348	64766591.2567665	43154016.0729347	83266409.016872	81727154.4448914	61612519.8030625	60079013.7654582	122240312.313163	58904946.0749633	58548105.9279311	40669292.5713144	63563920.0890806	68163982.1197388	53720239.2688802	61395941.9146139	98784484.6059419	91520114.9238416	83720738.4906789	42757880.2049288	85161513.7419799	56206457.4189618	61114137.5020462	49014006.3003595	72388312.8889244	67597083.3005816	68620804.4618463	70869478.1687056	39518222.3572309	71615522.4926177	96664447.8114671	68241029.8390613	112881047.220143	81443888.030017	129606819.264795	311607565.878995	228865508.268476	234154682.511817	173427267.762946	155113860.710662	82404232.6628021	101437020.732174	66601271.7589326	62635286.6850975	54550666.9764793	55470580.5502491	60048600.8031614	61555009.9838455	51432507.1807652	28416108.0864269	36865366.4627332	24684703.1286076	46135427.3982738	32081665.2033006	30717577.0169033	27349632.2391654	26747289.7510296	22795040.457887	30720393.4006042	30907916.614485	31652501.6338944	29880473.3820167	26296801.5022585
091008MeKO_08_11_12_ID148	091008MeKO_08_11_12_cmb_ID136	U			1943.3	503.99  Win076_C01	137		FALSE	0	0		25686559.4781898	10717138.2019813	21812169.2331483	11240758.172032	38668257.1354151	21232652.9698731	18427751.1923609	28351340.4632301	37254930.5418282	8611294.82201094	17965816.9131216	19724811.2186934	21968560.8968681	19799077.2441384	16468061.1094042	28021286.0093115	12035303.1748159	9197089.60120763	30732743.7020604	10165900.4136455	15534249.4056981	26587813.0838471	7865220.16479572	24560032.6365622	38284905.746208	10633798.9407022	26042893.690856	16344530.1034339	13687014.7239667	26709076.5274607	16827831.8333189	25763186.5273044	3256798.58968666	14185566.6396799	27230496.5689398	19176421.8681115	16008532.313273	14316892.8186655	24493322.6626261	29937932.0156317	4773704.24444298	19678825.1403425	14511929.6090374	22688362.734706	18097009.1038994	31446184.6474548	14623470.2876163	34177773.8852995	16421182.5966386	12735671.1704984	19699624.9417037	22427415.1513932	23558495.7053432	14087430.8698438	15509337.7296771	49578594.243172	29827156.7036414	16811308.7427927	12353186.3180017	25080276.0293296	6990064.36271251	12344291.9914373	17046605.2419088	22806862.4492126	18947930.87672	17854406.2008166	22550409.1137738	23277795.7729565	18039890.1279972	16747394.7325596	20929834.207593	24002022.2014656	24137019.9376069	24227887.573451	9435887.65804096	17754343.8911558	17358400.0173555	24781737.7692524	5733102.64957792	15842401.161139	15268702.8128845	7233785.23268039	4191641.80246373	20783853.7118654	24302614.6153885	3386855.67671573	13165017.7791839	21410310.1124974	12626009.7839147	20673488.6050005	37176269.0081644	48180363.1083266	896882.652345437	17817648.7711463	17729540.938221	28565167.2865142	25024241.8608854	22587873.2975862	11831143.0153265	21178751.3270617	35771794.9435564	18337979.6328248	41822751.8473295	12197240.4783241	56047042.475085	19614606.4062897	29021505.8600537	33735858.9201761	90897522.3343963	109344839.940739	81959256.802977	48245136.7007516	55001645.5037996	79094960.4700099	56619376.2311324	36176889.5292385	94431431.8930941	124131312.728707	83701366.028507	40592770.7218195	14562249.6512808	17082155.0059324	26872695.9678581	10430395.8584197	12387938.08303	15054528.8033727	15787998.6833679	12553105.1215378	8428587.42637307	16420478.2249868	23363077.758055	19034435.5392163	13956548.8323594	12547137.5517299	4156141.24059786
091008MeKO_08_11_12_ID150	091008MeKO_08_11_12_cmb_ID138	U			1964	508.14  Win077_C02	139		FALSE	0	0		21252407.9779271	15610848.5921721	21875444.3030639	26410814.8378951	51633320.8878871	18549322.4856638	15480394.1782248	17365011.6109635	20460416.8181061	8269482.92904301	9292475.14715405	12762686.6489029	4113284.92325642	6992120.62384546	9108630.67263726	1974588.98325465	5887280.08339368	11597162.1503532	16405231.2132518	18280708.3905597	16457093.8155503	13860574.7178098	17417836.1974013	18642154.3658743	5082469.82520813	7065964.9577391	6858863.26389734	15715531.9484024	12665459.3380859	10963634.3202947	12554975.586472	12626886.9255776	20944456.255524	8978184.55842036	4516948.23206844	15849877.0015369	19295460.5614192	7484824.96789276	23401568.8087052	5057962.62002423	5824306.66382307	11150055.4007894	5784092.9303895	12211875.3255161	12708239.9009518	8646158.97565274	8371098.93315187	72543648.3393177	65344971.8037918	44908211.6105027	32964688.860225	49096557.9666068	117689733.909657	59704401.7247785	65053525.8953117	74481623.5745173	26912081.6129941	15649138.0676908	38420671.4928817	61319396.9039536	30683000.1639261	24720802.2607005	29034131.6789818	56397009.6415825	64720652.6264016	110869542.263579	65684196.6850549	50406566.1357101	48759507.4253916	53302015.1946124	38816341.6771675	65294620.4135617	76635339.2902213	64452146.8951834	43870973.8749616	94371246.916732	54357895.0522909	77924832.7794188	63221256.5056346	68118437.6463359	58847709.8087084	22105164.8358441	4184098.83639849	74248282.7583105	48798604.8195167	70951261.3709669	33882989.7283558	52650888.9581034	56438384.3412842	47813056.13479	54127406.9611861	27801881.821279	61494563.6519187	60914521.7330974	39589799.0208564	30241130.1695304	145194669.010714	126282565.477718	86110337.1312712	82993462.1756037	118895833.908498	129391235.803394	182214812.163074	80264568.4146207	119589565.729243	99329540.6667628	145390036.15586	65225078.7676168	50597515.4027543	55350880.8918187	109246602.030879	72016590.1689572	15113874.8626512	57033691.60614	54872449.8116399	152872665.285043	55305445.0565475	66732725.3365369	15754813.4566595	25204718.4426314	82853992.3965861	75077768.0371802	30810441.9143272	52565496.9206648	69443605.1801245	46010776.9423237	45653405.4228889	50576298.8502985	20963666.7647648	42085054.7333856	22203240.0485958	48604562.3840417	37682427.0105385	20732996.2998362	20833807.515235
091008MeKO_08_11_12_ID151	091008MeKO_08_11_12_cmb_ID139	I		Caffeic acid, cis- (3TMS)	0	510.36  Win078_C01	140 X_155	Caffeic acid, cis- (3TMS)	TRUE	10586-03-5|501-16-6|331-39-5	trans-caffeic acid	 COR_OK:PC1	10458507.0528076	72221238.3303573	16580509.2814969	104796887.352405	8669218.6828081	10618253.8491209	5013429.32907243	7978601.40512036	239591100.763895	41438495.6583993	78625934.4210183	60009621.4289477	112969000.38077	38485614.4210927	45915296.1209805	299212345.815418	46759093.8420271	11997067.1648476	8394708.80820742	7703629.26490705	151785127.871494	18017299.5789675	14932237.6762225	11050619.0512334	10188251.9178382	10569598.2980435	6250675.25644621	6890708.63777815	17407402.5404799	7492527.99073015	5006823.00320811	37566173.1343872	59817375.9834321	11416414.6922007	12521120.2502345	4780470.50115633	14788565.7598705	13561128.3723587	5530075.22070718	13115063.3186212	22621429.5434257	5216199.00514277	22003783.0159206	10045551.3770342	71272073.0393461	10371243.5885865	8411924.12736232	1269728.20647367	6581509.64053725	2972935.61378625	1243612.40202515	4764797.00967277	11694873.7068895	4341499.43066696	6026765.27702565	2860983.05845753	7093512.58022195	5376873.17821205	40702340.8581306	5769514.93693087	8321214.95283411	37539543.1163294	5645232.67968614	1988810.94159004	13833548.8709649	14279426.4043548	6497008.82940835	7126944.21235468	14722555.9642638	11863681.130508	12380477.0300381	20688568.3315392	9443001.66957041	18347247.9479492	5036057.23156667	5295444.76754602	13614603.5263642	2582064.70621738	4672198.63241548	4426037.5219549	14306131.9012449	3725580.68782304	21722410.9969321	5679226.76563503	8757331.9751953	18935247.8618933	20567136.2202135	5130548.95029333	11132377.9617248	6307675.73200509	4335810.61624497	2609593.68007995	4885192.61331416	14221278.9524433	5168401.0582551	38855934.234051	9419835.9384301	14082883.3762946	12197812.7837569	8948175.26211087	26018961.1016869	12324807.9910966	7228081.15638565	105914553.660975	9844180.29368614	6209845.34796401	5574896.58200255	5248267.81837731	6941964.87180081	6605289.36762429	12786394.316386	15325051.9176332	1225613420.38017	9589249.23241602	13762860.2198954	4900312.4501543	8702283.77162759	12219708.3024908	16256370.1056306	12158987.4717991	10116701.1000174	47826416.6315337	45613840.1033656	13661532.0074801	10520634.1741183	135677453.925777	12094137.6609366	11591066.5176823	15378506.6936477	16471732.5160499	13564186.214631	12062050.6118566	14564239.9194995	11418913.6866058	9718992.48090768
091008MeKO_08_11_12_ID152	091008MeKO_08_11_12_cmb_ID140	A2		Gluconic acid (6TMS)	1987.3	512.65  Win079_C01	141	Gluconic acid (6TMS)	TRUE	527-07-1|34290-52-3|526-95-4	d-gluconic acid		95.4981251484832	164.28633251709	147.793601158969	65.5734098213088	4.34087360958705	110.868034212898	318.802733324706	147.860579186867	2040.98976510516	733.31820657413	890.06144332289	1388.91465137526	3.85934977514342	563.073618186318	36.9595322558821	143.90074660441	11.3687048137244	21.9481357551561	100.004326831893	37.6533298407675	57.992377938172	31.3162201801851	46.8195838304134	524.072092963879	109.879138207818	94.5797365926763	10.4486061543645	195.959323018426	1.65936581840844	69.2774784743886	43.3485557822092	102.836114909995	72.2805752841922	385.785799372041	368.885380598646	116.538591884628	44.1688461773443	876.82321897602	18.8801205260978	117.68019041121	32.667231793827	376.250913739212	735.473149832664	403.269736057781	1096.75114680232	129.025617259567	485.880901564839	365.032378070573	378.515795851946	3.04648035495715	96.1273647005181	173.429316798006	389.896126093931	170.257168214488	15.9126823946054	1197.47282581181	897.852023032525	1144.75367669583	768.062290614993	33.8972219497631	110.683230096297	101.294845655608	58.1415133515452	205.303338920107	146.314045297164	153.327788270496	935.854368210128	657.269277016547	34.4299152478563	57.4682886912642	135.248412843514	243.293444089907	993.02192116822	807.498957674887	1348.1173707567	873.646161990365	1774.77937786896	23.0470054749924	207.818220590317	216.966498199378	2874.90343317387	1771.98949201434	351.155219130471	39.2073434079029	648.506632733757	1320.89272841765	2181.13048866961	411.88767640296	1178.2493573933	924.800852484294	219.01293125519	16.0312923756214	497.902619132721	24.5712290113615	73.3476569206665	154.464259290629	39.5975637564013	252.315219413127	2434.17858484029	23.91339377981	183.699889412426	377.592127569959	1057.7347096995	970.238228482455	240.493052375691	171.478329866651	123.856596952456	266.841622913329	1.36459059609595	300.908044365292	404.718995504565	395.449654649809	11.5982617878025	17.1233899074952	51.4085801840369	592.69932248067	132.434966545037	288.389566560344	4.11189383221411	22.4974258601515	155.773257453522	67.1099440704619	514.947950077698	2120.93759096955	131.949597389802	442.210958443556	3254.42662211258	31.1680861856103	59.5315247988593	85.783001768733	1157.02212783152	605.950698253846	4803.27877056332	138.427157595259	613.274120131464
091008MeKO_08_11_12_ID153	091008MeKO_08_11_12_cmb_ID141	U			1989.8	513.15  Win079_C02	142		FALSE	0	0		4682853.10835239	6374181.06255384	6098072.73778246	6651761.67801675	3887473.11792771	6757311.78563226	4596758.79743939	6030272.24162127	281445.387273251	206872.342145324	26432.2990746778	24968.2124206856	19931.9939806	64044.4689411024	8440.75170240418	14143.9835731105	4496168.28248882	2807969.94667419	5277532.72692384	2804511.75119206	5681002.11979752	1947761.6835448	2269997.3278642	5438714.09026274	1160438.24853452	1854168.61276965	2196534.15342071	2675779.00039159	2207785.69480443	2731615.83638804	3179008.68394411	4908348.65461766	5184253.76619571	3143691.37893903	4601784.73413434	2505901.36032356	1988631.61256872	5045650.70926918	4332566.75449066	3187516.08118013	3146985.72211337	4294922.26099925	3292867.658074	2859501.68956064	5425066.30970074	2645719.40866293	4578226.77473781	1512548.18576868	2755673.905258	3321081.78137866	2046089.94102611	1349463.25093331	7206599.15134342	2768233.48862561	1653347.40947876	3712074.4686372	1302938.53602151	1827535.92026781	919685.217391607	2002386.34172937	1577656.35270253	715143.796643139	418653.514842705	1512735.99022445	3296225.29105536	4379045.03294552	3773224.66854978	4155528.52089622	3214633.58125546	4739465.22173903	2764485.46500028	6900370.63384063	3206159.93835208	4928825.11451419	3740512.33845433	3218159.11345866	3979769.79977633	3868296.06043297	6291318.22828862	4035679.3210339	6692445.63922583	2012335.78216672	2899970.16605797	2382993.88924698	5248146.96726577	4009644.9214632	2265882.39456818	3126848.68394551	5747021.4515594	3662827.42880348	5729580.89484385	0	5020586.46413868	6574283.70948316	3358894.75082186	2226359.83860971	4829993.05360902	7778861.54686311	5743901.8485021	7104663.63028476	7269160.95016641	5987985.65656756	4234843.39629689	5588112.35230283	6372374.23943092	6243461.40194505	6671357.97334076	5115183.46907832	7390397.61067618	5990290.33604401	8740524.09012746	7721710.00820881	8780572.94115316	11242318.4606406	9035556.47301856	5282385.73028953	6893584.32058863	6231771.20999208	7464397.96489554	7564736.38400941	3612499.83115417	6706041.5113026	3224086.04524459	5185687.32021937	3129389.99078023	4348271.25602665	5311088.11286422	4404891.88169674	4977379.27024652	2914505.59632301	3332484.35260631	4202284.54655418	3483856.58952607	2746537.44310855	2573470.17290889
091008MeKO_08_11_12_ID154	091008MeKO_08_11_12_cmb_ID142	U			1995.4	514.28  Win080_C01	143		FALSE	0	0		172237990.662923	151672553.130724	182744532.134094	154158375.939668	292979713.401057	182993734.4677	165577770.984377	200479137.002574	151018490.439804	138093757.158808	208419427.985022	242262448.086364	163612123.538587	129365459.093339	275102054.908484	190418176.47446	160032929.631563	152904858.869506	209387113.278129	237372656.423717	187055568.145219	284526248.947206	116551970.626724	191158761.455442	111065591.852152	109822028.84451	159282200.009972	151614207.490399	212594794.830257	243553113.279821	276651808.351917	181259988.752902	197111089.971908	239360221.454715	220537429.759302	169356638.259225	142262080.741101	176002066.491479	330699274.105103	166961740.548291	92896263.245246	230012794.861903	198864853.0099	193571345.569773	147034151.130549	176344470.361158	137719770.772198	598707167.682061	225023901.610252	252625092.611417	185802096.756292	268846559.173206	241567348.598614	272428193.209859	303825367.057105	225967633.462331	145376090.983379	161019275.810311	173504538.329403	217110057.005473	163144917.893327	100031661.813555	157152643.347243	245625827.130658	202682912.611368	238325695.805991	209268455.285967	167096934.091828	187318896.59317	202279860.950871	139922707.246676	185051150.920929	197621237.681393	235537960.349569	178404488.208476	201461787.751449	193169767.738521	182205196.832166	239605731.892295	213781256.460072	220580632.152471	128828893.145608	181377649.956916	174409401.889534	153688922.050237	247417604.015908	97759087.7535303	204993618.564119	202119511.827845	172756372.60443	216511108.704508	166309000.058483	232836472.439125	145087308.42723	194508785.240232	162692340.994485	209437201.115735	266587306.131674	224181129.728431	233383160.041093	247696606.958127	257779981.772648	613309339.078433	175084014.434261	1995036327.9764	1343449075.53348	1270421681.96311	2722510130.33745	1008141291.08129	2026765549.6154	1039085473.05061	622149400.630648	220507381.169174	496654470.058708	376720746.680706	434562791.104298	412448354.786089	270685865.710049	225457429.782563	242496520.366112	153941535.080755	167893957.219528	192046081.776901	106571950.924723	167820917.575263	134572185.04853	180911432.795909	225341723.632264	109856808.285035	87082324.7989934	98567439.8933759	136777326.364081	165882073.630378	154797253.885475	138343482.218824
091008MeKO_08_11_12_ID155	091008MeKO_08_11_12_cmb_ID143	U			2000.4	515.31  Win080_C02	144		FALSE	0	0		25768640.6276228	41682327.2184093	31390426.2409602	24492504.2782398	23631606.5954258	12362629.6140939	25631052.5436817	28527678.0221213	50978828.9896699	38722039.114846	34392212.0897587	30536434.7108304	41586793.7930541	34225460.3764942	28930685.1087486	23788277.381167	32529702.5733995	30856123.5712942	25072279.3014115	24970219.5920991	45568690.9971569	31297784.2420977	35533646.4560546	52320016.3339867	24540091.8313374	35781812.5925359	28113451.5553393	42577650.4115309	28800696.0895019	40430400.3358348	58042660.9119161	43666839.15341	23910168.1324812	34112888.3587564	29828862.7179144	25912790.4647132	23938342.4263826	24175783.9791591	41596911.7144733	32253931.4142756	15032147.5515261	24180790.7340215	44431794.9505967	38643267.3378508	24614465.6709191	39469749.8258023	30751628.6373711	19825941.8710663	34478455.2326103	44358117.5364817	21890340.0873397	25666240.7054886	38783686.9625803	43307172.9145165	25687856.8602206	38571845.5096696	31585377.6324895	35075404.487637	21195980.7409019	25367135.2641771	20576056.4487803	15005562.3689968	19473241.7733888	24698582.7926048	8326134.16037638	20204938.1891807	16342609.8576212	20573348.3602241	22341853.9647969	16864609.2510764	18399265.5312925	32795889.0088306	23617802.2979252	24065523.8294658	9699594.03292685	21153419.3882436	25340304.2146294	37807073.9029265	42548211.5370462	21755454.1413475	34100319.2642812	24350315.8597709	25036813.5262015	19798805.3098054	33550687.6576494	23832772.5852476	29134258.9785701	20821077.5657943	28933441.0530404	26367695.1493802	45672346.390824	17365663.9181068	24218344.2827328	25257051.2309143	19000782.2165663	20311617.8515795	23050972.6043949	26969265.2827464	20431812.5901606	27652444.3693347	17755273.0846054	21659105.4174691	41410630.4534785	31672018.183328	67657021.2148907	66101887.6481426	48418523.3401901	28037120.4421007	90447869.162264	47784463.5038664	67419686.8545484	33705873.9827082	100132753.757448	112222625.777415	105410787.9635	85059003.4168904	76942329.1148809	77385566.1019463	160565287.976781	148056092.396954	34460467.808988	35214286.6428109	25122786.8132901	27003763.1073416	20899612.7645775	25577304.7646049	28964992.4533937	34060508.5427388	22655045.5155468	28790152.0411782	33048812.4272713	17526632.2720359	37812914.3320064	39365540.2218027	26108294.51195
091008MeKO_08_11_12_ID156	091008MeKO_08_11_12_cmb_ID144	U			2021.6	519.33  Win081_C01	145		FALSE	0	0		27549154.5763641	31421927.0226054	36779948.4194642	25400091.7840094	40517661.1584369	36439007.0392522	9358696.41160602	7490565.35042196	74272955.471265	39176358.5209046	32518661.6042071	44198457.62305	42297704.2020795	23918219.2098237	36277464.6181666	94073362.7561777	47447130.1867554	42388365.201699	43076918.7367959	18727710.0262036	24442768.7219172	67113024.0245728	23888594.6183573	57166232.5446625	24042041.2940242	41152717.8715933	34112769.3136198	33016103.6241727	49757269.8954182	28621788.094693	14695178.417617	19828245.633091	24930077.2657152	14394140.7153508	15987553.90902	35618759.8301559	17431856.8911712	18021953.3839244	42548650.8568469	44640014.6540412	13913597.6400099	25014270.0405936	32426280.9295993	32928453.250992	49204783.3834097	25766019.1378167	25050165.5988814	20450217.6706415	14719932.6771133	23238543.2002792	15679228.2905391	9092786.02471691	53543244.8937619	23186920.9385622	13718536.2074778	35605606.8722954	11270669.555616	33931444.6106186	27132706.4969595	33274840.7138148	23617763.375115	9814347.6870507	14721078.4689238	29843600.0465568	6710356.97948808	15594185.3259421	21827141.6398801	31292838.1273609	24802546.13554	19485184.8352005	25042551.6787178	43691322.0102043	14375255.9976872	40353500.697971	24919009.2157861	21917178.7718909	26733793.4623648	24613848.226785	101625009.205907	27701343.2953111	13761693.2778037	16217448.6762503	66276411.4887009	6711840.90137189	18694633.0271144	15402103.5348795	5060801.51162311	10829251.92187	19484310.5303344	8896412.84803234	6564670.21935767	12879446.7591478	21333157.1311738	22286441.2876118	12300333.3517212	18381026.8037523	20474306.2484477	18626236.2566824	28399668.6245204	11431502.0585196	16043039.8724362	22846271.9649903	20587757.7050631	14569384.4339408	7632935.46515588	16042543.6931012	11088991.1410914	29407160.9967648	8617242.80784733	5049268.15110028	14165570.610048	17981145.8114348	40206626.0072016	9308912.47763309	27559241.2743795	33363669.1643828	23558988.8737148	115725488.22401	22301216.2009118	22398101.4151821	17782248.1560393	37891902.2239948	38964516.9174172	15338967.7782482	18830744.7296099	51638158.7523417	30908122.7470548	35101946.6059232	30722031.6312665	45497572.0120564	22320809.3971544	16934414.6312589	21330311.4201211	26402699.4878607	10164664.6493455
